attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,attr22,attr23,attr24,out
0.5185479068682125,0.49328976429555743,0.4881768689614808,0.4649343727314396,0.4627095658872894,0.4944520725707555,4,4,4,4,4,4,4,4,4,2,3,1,3,2,0,4,1,1,0
0.45216616487117206,0.44607643347804016,0.24512543412517107,0.41166927796320096,0.5143828666896824,0.5019243991399978,0,0,0,0,0,0,0,0,0,4,4,0,1,0,4,4,1,3,0
0.17704240717060477,0.564418210723645,0.4157721557777829,0.5394272806833237,0.5645633179726626,0.7371372977164081,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,4,1,2,0
0.3540779928212904,0.48433634991637314,0.5042877514222033,0.550681999435597,0.4530213094007072,0.4300135015820883,0,0,0,0,0,0,0,0,0,2,1,4,1,3,1,1,4,0,0
0.37014362409232937,0.3872680143676078,0.550210641936326,0.3341985255307135,0.5339964938751592,0.4738891970810111,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,4,3,3,0
0.3581215892882356,0.6232979881768091,0.5740360118551329,0.5968427913253721,-0.03151629982556681,0.5988759485097366,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,2,3,3,0
0.33534604663095746,0.4999593540066146,0.39278516503190253,0.13796652692067235,0.7167081688371943,0.3760727487439657,0,0,0,0,0,0,0,0,0,4,3,2,1,4,4,0,1,4,0
0.4784223526697657,0.5217193429851772,0.5023928455561724,0.4956243300670061,0.5204336600994899,0.4737285749052163,4,4,4,4,4,4,4,4,4,4,3,3,2,0,1,0,2,0,0
0.4821829694031002,0.5598384660552678,0.4454186469746528,0.48553890443272074,0.5366198397948506,0.5028089158082918,4,1,3,0,1,3,3,4,3,4,1,1,1,0,0,0,3,0,1
0.7977051273312364,0.5107609680307462,0.5135433067540107,0.35360118530703477,0.4929829345119032,0.2491236541723445,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,0,3,1,0
0.44418645960039815,0.5128462538516991,0.3504665155628019,0.31312178229539883,0.2341570915796619,0.595919228460344,0,0,0,0,0,0,0,0,0,3,1,3,1,0,4,4,1,4,0
0.5415431018032463,0.49197086213120167,0.4980107854921852,0.490817764361218,0.5330812162531603,0.484232284110918,4,4,4,4,4,4,4,4,4,2,4,4,3,2,0,4,4,2,0
0.5228144118585666,0.16804553062369876,0.4135691202620478,0.3115363222303539,0.4664866460482458,0.623997389121548,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,0,2,4,0
0.519577625238723,0.5090350897739805,0.5260004113344087,0.4994834954217309,0.5034377542261445,0.5358350321011597,4,4,4,4,4,4,4,4,4,0,1,3,1,0,2,2,3,1,0
0.5236180979730686,0.48033237654599725,0.5422715075676843,0.5082358467119187,0.4980975723894614,0.5066702051165537,4,4,4,4,4,4,4,4,4,3,4,1,0,2,0,1,2,0,0
0.5436618799784534,0.5134673822715777,0.5342302184273944,0.5117647006806789,0.4839949153486962,0.4888216586482899,4,4,4,4,4,4,4,4,4,1,0,3,2,4,2,1,0,3,0
0.5005694093968581,0.5165060803307866,0.5004070246471686,0.5020645529014358,0.48931628007166345,0.46298791309235354,4,4,4,4,4,4,4,4,4,0,3,4,4,3,0,4,0,3,0
0.4538197231782242,0.5242663061631191,0.5409439609714066,0.49177512589113026,0.371090858818417,0.5886078257664018,0,0,0,0,0,0,0,0,0,2,2,4,4,1,4,2,4,2,0
0.510535265812114,0.5415234201459684,0.4956809053239418,0.48759387032591184,0.5181187112035511,0.47036385279030224,4,4,4,4,4,4,4,4,4,2,4,4,4,2,2,0,1,1,0
0.4396553957765249,0.7027606227842199,0.7713654442696622,0.47922085341820053,0.42730754497963463,0.14566630431981464,0,0,0,0,0,0,0,0,0,3,2,4,0,3,3,3,0,1,0
0.408208594466017,0.6719825398399318,0.4350098283066484,0.4739672499683924,0.56834962333572,0.07748352904140493,0,0,0,0,0,0,0,0,0,3,0,2,4,1,1,1,1,3,0
0.5217758138881663,0.5190885097929009,0.5044149197817663,0.4876087073533402,0.545065122414838,0.5086089809097786,4,4,4,4,4,4,4,4,4,1,1,1,4,4,1,3,2,0,0
0.28747546579660044,0.717822305745924,0.5481619865682522,0.44776521736170355,0.6039951414470645,0.41100306159773053,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,1,1,2,0
0.5196688371478643,0.48579878274949523,0.5172963179146788,0.5057049004883059,0.5107099743937368,0.5046135559437201,4,4,4,4,4,4,4,4,4,0,4,0,1,3,0,3,2,3,0
0.5465679431550691,0.4025456488296633,0.7653037559799969,0.5864351112424464,0.426441430360636,0.7180653901358275,0,0,0,0,0,0,0,0,0,4,3,0,0,0,4,3,4,0,0
0.6681501468000881,0.15926082990088414,0.5450233625500011,0.603144730420482,0.3912047089409317,0.4492920101819258,0,0,0,0,0,0,0,0,0,2,2,4,1,2,0,0,4,2,0
0.40670025813409616,0.659648415865523,0.3707530907357079,0.7652686692786725,0.2600056069083226,0.5994680357213126,0,0,0,0,0,0,0,0,0,4,0,0,0,3,1,1,4,0,0
0.577931782755542,0.5628642604640515,0.4177733801085946,0.4098077361539045,0.5838168562906009,0.41143570416398173,0,0,0,0,0,0,0,0,0,2,0,2,4,3,3,4,1,3,0
0.47386157721002325,0.4824045146089466,0.5064050311489592,0.5141511365096696,0.4985798632751615,0.5351905224770539,4,4,4,4,4,4,4,4,4,0,4,4,2,1,1,0,2,0,0
0.5331273155855245,0.4889262487933953,0.46516074912694194,0.4888330797900216,0.5107163467509976,0.4702748362868093,4,4,4,4,4,4,4,4,4,3,4,3,1,3,2,2,0,1,0
0.5870132898797088,0.6927294272394453,0.7363983024020319,0.5436228893490805,0.6547710572460171,0.8511320052827887,0,0,0,0,0,0,0,0,0,1,1,4,0,0,4,3,4,4,0
0.4909079113474277,0.5034314061710924,0.488602108918906,0.5439303710491761,0.4606605984262337,0.49239155468387347,4,4,4,4,4,4,4,4,4,0,0,1,3,2,4,4,2,2,0
0.46722630917345365,0.47047799283967345,0.42656113977840815,0.6163404602415861,0.6686823708121992,0.682955073932997,0,0,0,0,0,0,0,0,0,1,1,4,0,4,3,4,3,0,0
0.47051181317254204,0.5168048056789205,0.5005585852778778,0.5212798411556007,0.514046455641563,0.48816065979093803,4,4,4,4,4,4,4,4,4,1,4,1,0,3,0,0,4,2,0
0.5580597626985082,0.438670330326786,0.6772067803831507,0.24036298133338252,0.42682381784903184,0.4873519936992413,0,0,0,0,0,0,0,0,0,3,1,4,3,4,1,0,2,2,0
0.42315712262168625,0.3958831388406907,0.5217646371401199,0.4926084940551203,0.15296029821382656,0.37984716693533854,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,0,1,2,0
0.39960602707701864,0.5057415674477974,0.8777953308729223,0.030857246902533053,0.3699932398609109,0.43992665896926436,3,3,1,4,2,0,3,1,2,1,4,3,0,2,0,0,0,0,1
0.4948114672022936,0.48277802443404705,0.5183034999790507,0.5451179760876241,0.48656134907796067,0.522332896971527,4,4,4,4,4,4,4,4,4,0,2,3,3,0,2,0,3,0,0
0.5986959249857714,0.5388274699333357,0.8815851696574564,0.37833936950142577,0.5147275181712931,0.5444729149094326,0,0,0,0,0,0,0,0,0,0,3,1,2,1,4,1,4,1,0
0.5063101782488345,0.5366235499838673,0.47962785299535193,0.5098670083166625,0.49688867929017466,0.4944207244804606,4,4,4,4,4,4,4,4,4,0,4,3,4,4,2,3,4,4,0
0.6679073326949557,0.4133228449800426,0.42775948038138867,0.6416398220793202,0.4711998835871297,0.9117406499691881,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0
0.4553472785645315,0.748387201096435,0.6693845061881658,0.35234911503634503,0.6490240976242772,0.48150116575317753,0,0,0,0,0,0,0,0,0,1,0,2,3,4,3,2,0,4,0
0.4263095406328491,0.5471580973313538,0.4900723309066849,0.6015933707057637,0.5675998656171427,0.6241249894590191,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,3,2,1,0
0.1958984601808581,0.6951269808361779,0.5375639831780136,0.4566732035405036,0.494361446234932,0.49881828164747677,0,0,0,0,0,0,0,0,0,4,2,3,0,3,3,3,1,0,0
0.5231608360332307,0.5292345891762534,0.4800665566305275,0.5106985748267058,0.4854688583867247,0.43867035312884933,1,1,2,0,3,4,4,1,0,4,0,4,2,1,3,1,0,3,1
0.48706273775977754,0.46935041605086647,0.4901865856391437,0.4883094482548658,0.5097825693913789,0.46991898351770633,4,4,4,4,4,4,4,4,4,1,2,3,3,2,2,3,3,0,0
0.4841131486967392,0.5232401352769526,0.4722914578782542,0.5053195374967434,0.5011009088806165,0.5172443286029332,4,4,4,4,4,4,4,4,4,0,0,4,1,2,3,4,0,3,0
0.4927380580372454,0.4581056271348108,0.49117507848702335,0.5040913574887281,0.5042444927512689,0.47518075745186283,4,4,4,4,4,4,4,4,4,1,1,1,0,1,1,1,1,3,0
0.5446113950810938,0.5002737673612995,0.5142403157741499,0.5059135599443453,0.5042471055020886,0.5210199816907081,4,4,4,4,4,4,4,4,4,0,2,2,3,0,3,3,1,2,0
0.5079108103222368,0.4947436580148607,0.4932387460968407,0.49452639438894247,0.49118906428714887,0.48839616509466494,4,4,4,4,4,4,4,4,4,4,2,0,3,0,4,4,3,2,0
0.4824397336838589,0.48353626845360054,0.4789570901427976,0.5231256387122926,0.5079898579541058,0.5100310612141159,4,4,4,4,4,4,4,4,4,1,3,4,0,4,1,1,2,0,0
0.549669393606975,0.12569571735264878,0.5738337161402666,0.36535952159061685,0.7228757275830102,0.3846994817602398,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,3,4,0,0
0.48337118789556865,0.5072526798314343,0.48212198143451823,0.4945653667418642,0.512636727454721,0.4994664704897681,4,4,4,4,4,4,4,4,4,4,1,0,4,4,0,2,4,0,0
0.32154162363601424,0.7542215121551852,0.6736246113452947,0.7499118731806074,0.44755481950698284,0.5692826665455237,0,0,0,0,0,0,0,0,0,2,4,4,0,2,1,3,2,1,0
0.48612110763791655,0.5106147902181596,0.5144433492558905,0.4681171412689851,0.4887693218551974,0.4720735819744574,4,4,4,4,4,4,4,4,4,2,2,3,2,4,2,1,4,1,0
0.3271630775416387,0.5223377992817145,0.3782858718993657,0.6133484714548387,0.5200684340922803,0.49714986897986707,0,0,0,0,0,0,0,0,0,0,1,2,3,1,4,4,0,3,0
0.4698309936748815,0.4812594171439353,0.49831197968907204,0.5092987704094383,0.4741106824046485,0.5178377110228698,4,4,4,4,4,4,4,4,4,1,4,1,0,3,4,1,0,4,0
0.5034061612953863,0.5120528745553816,0.4697883735035431,0.47889543776266136,0.5010562287283823,0.4892509821837656,4,4,4,4,4,4,4,4,4,1,3,4,4,3,0,3,0,3,0
0.7585024142541813,0.5590568565519981,0.6864631402502945,0.20206632486067266,0.650373105458582,0.46132379208229146,0,0,0,0,0,0,0,0,0,3,3,4,4,0,1,1,0,1,0
0.48720300397222366,0.5099000942936217,0.501048765701898,0.47142466213605216,0.5110186513317883,0.5377819339073969,4,4,4,4,4,4,4,4,4,0,2,1,2,1,2,4,2,1,0
0.3241539295123189,0.5893309525241888,0.7343451554849937,0.7185060387109147,0.5937247112301313,0.6239818550328853,0,0,0,0,0,0,0,0,0,1,0,0,1,2,3,4,3,3,0
0.5018679906855531,0.5049520387573382,0.5229243726935418,0.4699927242838622,0.532832638917735,0.5010378991792205,4,4,4,4,4,4,4,4,4,3,0,4,3,0,3,2,0,0,0
0.5242980410322369,0.5069442302673018,0.5051508447794293,0.4836250547344523,0.5203529521742694,0.47343390766657706,4,4,4,4,4,4,4,4,4,4,1,2,0,4,3,0,2,4,0
0.31161400964913155,0.3314925607249425,0.41634506602302146,0.6604512380731058,0.5022435875574098,0.5876902697455343,0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,1,1,2,0
0.4894148663700826,0.5122346495788023,0.47630974591917447,0.4742071918963877,0.49625074612678605,0.5141580603970957,4,4,4,4,4,4,4,4,4,0,2,2,4,3,2,2,0,2,0
0.5088911046332383,0.5617384089469768,0.6898341848395437,0.3897039045753462,0.3401309206443606,0.6490161851986309,0,0,0,0,0,0,0,0,0,0,4,2,1,0,3,1,0,2,0
0.5036082117769332,0.4690296479295081,0.5195655520792002,0.4764562283759731,0.4581148785426283,0.48136246621479994,4,4,4,4,4,4,4,4,4,1,4,2,2,1,0,4,4,1,0
0.3763416409736912,0.4741726439694406,0.31880035201847157,0.2643275042333617,0.3612491889596253,0.3846229311289686,0,0,0,0,0,0,0,0,0,4,4,1,1,1,1,1,0,3,0
0.49219346608093023,0.4849049480461336,0.5030931522432458,0.47653646625697044,0.5047547858546679,0.4956242772649292,4,4,4,4,4,4,4,4,4,4,2,4,0,0,0,0,1,0,0
0.4559424219940226,0.5559827424752778,0.6048985067561377,0.5825437471321805,0.34992984911307495,0.575198724001915,0,0,0,0,0,0,0,0,0,3,1,1,3,4,2,0,4,4,0
0.49020907734268615,0.675385175928779,0.07781690615137193,0.5614727799281994,0.3899125151407141,0.5360843141047704,0,0,0,0,0,0,0,0,0,3,3,3,3,4,0,2,1,2,0
0.25606852964938576,0.6013238071704663,0.42654069478488077,0.4804751292096223,0.2664090690957331,0.4972686531231751,0,0,0,0,0,0,0,0,0,2,0,2,1,2,4,3,1,2,0
0.23020136837906519,0.5180630659301058,0.6555486749177232,0.35519332474544896,0.7431946332872221,0.43137485970508865,0,0,0,0,0,0,0,0,0,2,3,3,3,4,3,0,4,4,0
0.4831567063640861,0.4884006586836226,0.5030220563325878,0.5295808470297864,0.5150966912413981,0.48299456111594824,4,4,4,4,4,4,4,4,4,4,0,1,4,1,3,2,2,4,0
0.4804849496127445,0.5838074470328176,0.3455971284631115,0.7052687314834019,0.1813533924582334,0.5522645832328317,0,0,0,0,0,0,0,0,0,3,4,4,0,4,3,1,4,2,0
0.5222276782178198,0.4860064270278754,0.4589422077250839,0.5133198513272583,0.46294003016765223,0.5032087887143482,4,4,4,4,4,4,4,4,4,2,2,3,0,2,4,1,1,0,0
0.40203056955194094,0.13090935250834768,0.23491450218286142,0.5779789024686739,0.5321441579930377,0.39882850374212253,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,4,2,2,0
0.2547089513640413,0.8041701937508439,0.8226229266665525,0.5559154166560121,0.7155849823250446,0.5973603961919411,0,0,0,0,0,0,0,0,0,3,4,1,4,3,2,1,0,0,0
0.7160263863755243,0.3190722768876211,0.32866578965043286,0.5518284933371165,0.3704314304692373,0.40427169771741134,0,0,0,0,0,0,0,0,0,1,1,4,2,0,0,1,4,0,0
0.4565031426180528,0.4973882650728853,0.5135045871574365,0.5029805183557265,0.4885238959782624,0.4815637116552741,4,4,4,4,4,4,4,4,4,0,0,4,3,2,2,4,4,4,0
0.5689433647523676,0.7297907541340394,0.5115645288876022,0.5090390641474104,0.49480640765584294,0.608131478076966,0,0,0,0,0,0,0,0,0,3,1,1,4,0,0,0,2,4,0
0.6146289805894111,0.737429277310669,0.6738037080554112,0.7361291445593102,0.3970230350408134,0.5261665207769624,0,0,0,0,0,0,0,0,0,1,4,0,1,3,4,4,3,2,0
0.48884441631656333,0.5290940731183441,0.5088918098552351,0.50208769293138,0.510779737489123,0.5094133577300315,4,4,4,4,4,4,4,4,4,3,1,4,4,1,0,3,4,3,0
0.519923208280145,0.50945231126929,0.5151409294877175,0.5060994605358323,0.483714100845655,0.5306605563331133,4,4,4,4,4,4,4,4,4,2,1,2,4,2,3,0,3,2,0
0.49718710178002273,0.8138693684089062,0.3872913711424128,0.4897219199410596,0.5702106664786906,0.19952635075460917,0,0,0,0,0,0,0,0,0,1,3,0,1,3,0,1,2,4,0
0.1839933782552674,0.6370750393792055,0.8474399314010846,0.41347281854073614,0.48317783051225605,0.8488947535378433,0,0,4,4,4,3,3,0,3,0,2,2,2,3,1,0,3,1,1
0.49862513430059957,0.5229937069804315,0.49396805316897513,0.5055382793755239,0.5184164526359943,0.5208411854284394,4,4,4,4,4,4,4,4,4,1,3,0,0,2,2,4,0,3,0
0.5176149741962031,0.5500467842241646,0.5196202402085585,0.5058307770174696,0.4834872461792845,0.4718861604506918,4,4,4,4,4,4,4,4,4,1,0,1,0,0,4,3,2,1,0
0.6096224385172744,0.6827835963269298,0.6689813984866978,0.72500732764814,0.7063286280024648,0.5366641192217094,0,0,0,0,0,0,0,0,0,0,2,2,4,0,4,4,0,1,0
0.4958336948228495,0.4928598301098609,0.499414332397274,0.49739928422866414,0.476604928092223,0.5262530685903085,4,4,4,4,4,4,4,4,4,4,1,3,4,1,4,0,4,4,0
0.6771648125070021,0.49187418424302504,0.559226511231795,0.5894778123142759,0.31523645003196643,0.21240450001596034,0,0,0,0,0,0,0,0,0,4,2,1,4,1,3,2,2,0,0
0.4849063122514971,0.5027923272630209,0.4671593194166683,0.49606346161208614,0.4940638260890126,0.5183743148740908,4,4,4,4,4,4,4,4,4,3,4,1,2,3,3,3,2,2,0
0.7149936065430774,0.41203897017865654,0.6775087413582221,0.3530133596793338,0.5445144168252808,0.36432771755355486,0,0,0,0,0,0,0,0,0,3,3,4,1,3,3,2,3,3,0
0.42944367147880513,0.5686938427573313,0.6275794061684099,0.4552118962878765,0.3802878420058953,0.7182706384507438,0,0,0,0,0,0,0,0,0,0,2,1,4,4,1,3,0,4,0
0.5247840803221031,0.470244553095929,0.5000952204266614,0.48373593836988055,0.5220427678590807,0.5061616809430134,4,4,4,4,4,4,4,4,4,2,1,0,2,2,2,0,3,1,0
0.46935566711017407,0.48878961900872875,0.5181595030635969,0.4979537645911198,0.5259066165989441,0.48953302576484353,4,4,4,4,4,4,4,4,4,1,4,4,1,4,0,2,2,4,0
0.3567677208790919,0.44893497723840153,0.5292844601764124,0.42889408510593224,0.538166293032444,0.5581093661509252,0,0,0,0,0,0,0,0,0,4,4,3,1,3,4,0,3,1,0
0.5417539652233525,0.534366935917093,0.4253318688802624,0.4039381339234927,0.847249199007704,0.4721157294061717,0,0,0,0,0,0,0,0,0,1,1,4,2,3,1,1,3,0,0
0.498571171146697,0.5285091495856857,0.5258773363530469,0.4928789154608738,0.44822592556084545,0.5214472343551223,4,4,4,4,4,4,4,4,4,1,3,3,0,3,3,0,4,4,0
0.5712961670920317,0.6352189516312337,0.7435019378955855,0.34896290377849826,0.6971530153394422,0.6912043247965115,0,0,0,0,0,0,0,0,0,4,3,0,0,3,2,3,4,4,0
0.3957726377188112,0.7636935024994201,0.4130590135969434,0.6377304367661365,0.6757778473639546,0.501878978554711,0,0,0,0,0,0,0,0,0,1,3,4,3,1,2,0,1,3,0
0.48062975453734036,0.5116278853457386,0.5344151204313872,0.48792749459936824,0.4803659177476598,0.5244556554671247,4,4,4,4,4,4,4,4,4,1,0,3,3,2,3,1,4,1,0
0.509998814784829,0.4725849509349355,0.4891056721549968,0.515003183175777,0.5066612546233664,0.46112364838644315,4,4,4,4,4,4,4,4,4,0,3,4,2,1,1,1,3,4,0
0.4378770647975169,0.5708809806059444,0.38604686023720947,0.20180554595983635,0.322639095520662,0.6043653375010684,0,0,0,0,0,0,0,0,0,2,1,4,4,0,3,0,2,3,0
0.5315328147283992,0.538455330170257,0.5103101508918361,0.5064690246293758,0.5208236817450396,0.5052612567409346,4,4,4,4,4,4,4,4,4,3,2,2,2,1,4,3,2,4,0
0.48641640748341325,0.49731607614933615,0.5183758727613708,0.5101026071244082,0.524795065789544,0.505126035516193,4,4,4,4,4,4,4,4,4,4,4,2,3,4,3,2,1,2,0
0.472605524772835,0.6335503622774831,0.5429676663696499,0.596861691467758,0.7646914504408513,0.4192571750165778,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,0,1,4,0
0.5049722433662442,0.4962764933657988,0.5015562734662844,0.4923648272582431,0.5088300648194737,0.4768286711658668,4,4,4,4,4,4,4,4,4,3,1,3,2,1,2,1,1,2,0
0.5080714389536644,0.49623092083446146,0.46317923516985504,0.49921385059906526,0.5161967279665607,0.5113185639585152,4,4,4,4,4,4,4,4,4,3,2,0,3,2,0,4,1,0,0
0.4204593118455152,0.695701985448418,0.3768889322400902,0.8618334074721579,0.47554634098386495,0.6515137804665889,0,0,0,0,0,0,0,0,0,1,3,1,4,0,1,2,2,1,0
0.5143349869386539,0.5331428343793134,0.4982983977270171,0.4881106892115095,0.4833757664423098,0.5074651921542448,4,4,4,4,4,4,4,4,4,3,3,2,1,4,3,3,1,0,0
0.4891591010338788,0.483939195142611,0.500373661635149,0.5059990975305201,0.463552095850271,0.48391070063726555,4,4,4,4,4,4,4,4,4,1,4,0,0,3,2,0,0,3,0
0.49457123484749715,0.49180598627287403,0.48808442141496966,0.49771417473772006,0.546692424511069,0.522359852835025,4,4,4,4,4,4,4,4,4,0,3,3,2,1,3,4,3,3,0
0.6820938735952122,0.40557357881730116,0.3218650180412672,0.3111902938398411,0.6217608024413168,0.5808621667405645,0,0,0,0,0,0,0,0,0,4,0,3,0,1,2,0,2,3,0
0.8836889414059457,0.3038976934979185,0.3826299637926488,0.36259808145642036,0.5392893750756663,0.40223634946786774,0,0,0,0,0,0,0,0,0,0,2,3,1,1,4,1,3,3,0
0.2101178184232423,0.11351549987815773,0.41451518691601763,0.5637278486700341,0.5116579015790067,0.4718038696818565,0,0,0,0,0,0,0,0,0,4,4,0,0,1,4,2,3,1,0
0.5864891224524659,0.5110003410291933,0.3412705164101814,0.8222385493660399,0.43051465185871096,0.522967737894939,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,4,4,0,0
0.40260018113360047,0.7014970730772554,0.39821375967989026,0.5060411027075866,0.5619770180249305,0.6471416311951791,0,0,0,0,0,0,0,0,0,2,4,4,0,0,4,4,1,0,0
0.5372138544870118,0.4160657466145937,0.6136093959005386,0.55819136766361,0.5981445256692541,0.29508913593282576,0,0,0,0,0,0,0,0,0,4,0,3,2,2,4,0,4,4,0
0.4334899795772137,0.6072865032136503,0.31984856951959495,0.34769738856593213,0.6941763585157941,0.7725004044346873,0,0,0,0,0,0,0,0,0,0,4,2,4,3,4,3,2,4,0
0.5296580603588004,0.46066735547907756,0.5255650931942736,0.4991724140674086,0.47112991764208023,0.5172244318935826,4,4,4,4,4,4,4,4,4,1,4,3,2,2,0,0,4,3,0
0.6084028786776847,0.8227882394326078,0.7275832591575149,0.39397371093399564,0.3827341470080207,0.3728338840505362,0,0,0,0,0,0,0,0,0,0,3,1,2,3,0,2,4,4,0
0.5184044271242109,0.5112104845980642,0.48945339266612187,0.5116589873284646,0.48752145344966397,0.5138953756074729,4,4,4,4,4,4,4,4,4,2,4,2,3,2,0,4,2,1,0
0.4915189477197704,0.4996314207138012,0.48297856965153135,0.5233291271134831,0.48103414989001314,0.5076514997190806,4,4,4,4,4,4,4,4,4,0,4,1,4,4,2,2,3,1,0
0.5168689468619688,0.5026542692654472,0.451128655790374,0.4894888642770522,0.4104378919710011,0.3741296792841571,0,0,0,0,0,0,0,0,0,2,1,2,2,3,2,1,3,4,0
0.26627195298734185,0.35596950315260817,0.4242361505318853,0.5892920943268303,0.5759262815624275,0.48747543243114233,0,0,0,0,0,0,0,0,0,4,3,2,2,0,1,0,1,1,0
0.4837575776800574,0.7708371730175827,0.19978438370603058,0.5937939253925377,0.5696528257652927,0.5463971465492381,0,0,0,0,0,0,0,0,0,0,4,0,0,2,4,0,3,2,0
0.4567395021272142,0.49264535960183314,0.45051006690825063,0.5239215580167282,0.4858246591417967,0.47656967325424876,0,0,1,4,4,3,0,4,3,2,3,3,1,3,0,4,4,0,1
0.4806769787071998,0.5374196166559557,0.48463599529734047,0.5201339474620267,0.4863244409950471,0.5184607549018357,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,1,2,4,0
0.5828679062911375,0.5594025969248794,0.2604732542305356,0.4832701795001474,0.10962638136053054,0.41214424369180075,0,0,0,0,0,0,0,0,0,2,2,4,1,1,2,0,4,1,0
0.5224262830647317,0.48242593505838255,0.5189469798584496,0.5078864261892816,0.5196004852370288,0.5352189227615477,4,4,4,4,4,4,4,4,4,0,1,2,3,1,4,1,0,2,0
0.5023419765719781,0.5030370924880108,0.4737222094903675,0.5402929214492893,0.4670350718832531,0.4730182601547534,4,4,4,4,4,4,4,4,4,0,3,0,4,2,4,2,0,1,0
0.5158159138550288,0.4664713449510138,0.49630035520934584,0.48225146877279923,0.4993786023007354,0.5134604832411725,4,4,4,4,4,4,4,4,4,2,3,4,3,0,4,0,4,3,0
0.4998284673815269,0.486598452197895,0.4610689511370704,0.4951613198854774,0.537926253419591,0.44993545946665386,4,3,1,1,3,3,3,0,1,0,3,1,2,2,3,2,1,2,1
0.5337657546788033,0.4830446918824531,0.5367207766750115,0.4688652417332053,0.5129287423558122,0.5210010511194348,4,4,4,4,4,4,4,4,4,1,2,0,2,4,0,0,2,3,0
0.5176757594740987,0.5172046796935469,0.48883984893325566,0.5019291830980658,0.4866421019242143,0.48225058963035555,4,4,4,4,4,4,4,4,4,3,0,0,3,1,1,0,1,0,0
0.48623708740587945,0.4968148262578063,0.4975123009400767,0.4882075265424615,0.49659791178452034,0.46959057391700953,4,4,4,4,4,4,4,4,4,0,4,2,1,0,3,0,2,0,0
0.758164290385849,0.5595588723519713,0.7102596907853559,0.4812675752500281,0.34228940237789013,0.7475027258648349,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,1,1,1,0
0.5707035984113991,0.079430651487222,0.3714354428392324,0.5370648092852298,0.5526378143473201,0.597741505843915,0,0,0,0,0,0,0,0,0,2,2,0,3,4,3,1,0,3,0
0.4946903022030707,0.509409164901026,0.5210754060109377,0.4802412373129606,0.47298737879858704,0.5412738242320791,4,4,4,4,4,4,4,4,4,0,4,4,0,2,3,1,3,2,0
0.49760411109340213,0.5032590027951019,0.5326136433573683,0.5217965271837447,0.5184096573497214,0.5272719542447639,4,4,4,4,4,4,4,4,4,4,0,2,0,1,4,1,3,1,0
0.48564023313323584,0.49759806862072137,0.48880137250729083,0.487165720152853,0.48874310798032167,0.48979810803863,4,4,4,4,4,4,4,4,4,3,0,3,0,3,1,3,4,0,0
0.509849273605154,0.5710156259455785,0.41353480118838476,0.5498004313182084,0.578482508900739,0.5472701896643967,0,0,0,0,0,0,0,0,0,0,1,4,0,0,1,4,3,2,0
0.49332283956026574,0.4989455271673581,0.4985617805336524,0.46547743215022197,0.526216133663306,0.49890510534390764,4,4,4,4,4,4,4,4,4,4,1,1,1,1,3,3,3,3,0
0.8332352489243635,0.3898488594003731,0.34682022026403103,0.4623117238686231,0.6573145548090591,0.8058493485813915,0,0,0,0,0,0,0,0,0,0,2,4,1,4,4,4,3,1,0
0.29525634263913814,0.6838658684309051,0.4448010127474734,0.5294718861225056,0.4096162154534546,0.45971144719920615,0,0,0,0,0,0,0,0,0,4,4,0,2,4,4,0,2,3,0
0.23914622007547282,0.4939932522372671,0.5596526015937688,0.5674779603528818,0.31203199359187317,0.767413872700234,0,0,0,0,0,0,0,0,0,2,4,0,1,2,2,2,3,2,0
0.4563057439736529,0.39927548461545476,0.2427846891301047,0.34047497201417537,0.14586515209803186,0.4112008067092757,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4,4,4,0
0.4860285864800394,0.5494159659717153,0.3884376817509765,0.6972881189016512,0.4246119864785014,0.6266911172633048,0,0,0,0,0,0,0,0,0,3,1,1,1,3,4,1,0,0,0
0.31105052227328167,0.3424660740554284,0.4850847312793717,0.7003432772689884,0.44263427943851785,0.8111746110334415,0,0,0,0,0,0,0,0,0,1,1,4,2,2,2,2,3,0,0
0.4921594072999893,0.5270366089682299,0.48242902765365175,0.5056952503912229,0.4827282226935695,0.4933946923169788,4,4,4,4,4,4,4,4,4,4,2,4,3,2,0,0,3,3,0
