attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,out
0.15103478680078616,0.18087394873333712,1.058770315761178,0.7014673946396293,0.9562830662203254,0.7563029320403538,0,0,0,0,0,0,0,0,0,3,0
0.28451152993127804,0.20625446576242054,0.1288933332692403,0.7057043110942667,0.6903619293243353,0.6052019881958117,0,0,0,0,0,0,0,0,0,2,0
0.7589239354419167,0.7294645240637361,0.267481699367829,0.09111054050406736,0.4271238428207374,0.8091567997582951,4,4,4,4,4,4,4,4,4,0,0
0.7958898459525635,0.6949551034746544,0.20543776033117922,0.6244229040434217,0.48550058593778894,0.1559676369015466,4,4,4,4,4,4,4,4,4,1,0
0.1786082200813586,0.3485139949703917,0.7891612197321025,0.8932765586245159,0.7883989711044985,1.0170028106396656,0,0,0,0,0,0,0,0,0,2,0
0.8457882463263897,0.9477525033116091,1.062379243693629,0.9345579516831952,0.5630103049744117,0.27526323413164216,2,0,1,0,4,1,3,0,3,4,1
0.7841082258573765,0.8617851392920809,-0.029034954077051943,0.5403461380024779,0.13195015664404885,0.4242447006211022,4,4,4,4,4,4,4,4,4,1,0
0.937520622920695,0.9781352530657562,0.7832851295318735,0.2674851259593603,0.9996912115620178,0.12298719606225048,1,3,4,3,4,4,1,2,1,0,1
0.12013493879880086,0.2654720985589817,0.3284942837504182,0.22640919661258202,0.11106892915477629,-0.01269641769885431,0,0,0,0,0,0,0,0,0,3,0
0.6282788002371971,0.8231130749347226,0.7225036385730803,0.8433233197642964,0.596569240802802,0.2864517652944712,4,4,4,4,4,4,4,4,4,1,0
0.75971522899063,0.8673763898454174,0.3602335658226839,1.0290358066184075,0.7776813660795978,-0.01160538320438994,4,4,4,4,4,4,4,4,4,2,0
0.2058992944353888,0.3332756384099488,0.4776047085073564,0.08348521908543552,0.8998554754586818,0.4485653819974596,0,0,0,0,0,0,0,0,0,2,0
0.1566694068260511,0.10917719494140696,0.9658918229347515,0.40656356653186515,0.9030204927800825,0.40296537694794365,0,0,0,0,0,0,0,0,0,0,0
0.36049280697446856,0.33571246310236746,0.04370761224468056,0.28475445070311384,0.49422527370935215,0.9538490280901435,0,0,0,0,0,0,0,0,0,3,0
0.871808500963487,0.6905771298409267,1.0273828575210384,0.6275682742066697,0.16060888239359103,0.49298278229576503,4,4,4,4,4,4,4,4,4,1,0
0.7507730035022863,0.7539827610027456,1.049809493484965,0.280849556077888,-0.02413595725547555,0.13685547735914916,4,4,4,4,4,4,4,4,4,0,0
0.14301525155437805,0.16026865392369105,0.35608403338918215,0.025358132843890102,0.9721857280157786,1.0073150308122119,0,0,0,0,0,0,0,0,0,1,0
0.1874136064196018,0.23401471668070223,0.3990408632122602,0.41133064447363377,0.7612494743435962,0.036017138790017125,0,0,0,0,0,0,0,0,0,3,0
0.8112919480240178,0.7586559641534609,0.0581312419358051,0.8144269156767563,0.13942696454849315,0.14287169569035385,4,4,4,4,4,4,4,4,4,3,0
0.7715158711505959,0.893802932403886,0.6302788895450471,0.07937933268650146,0.5086467319328691,0.4142693293365354,4,4,4,4,4,4,4,4,4,4,0
0.20264554532256346,0.2615633551195813,0.8909182622834695,0.3806319955002127,0.4794099631647131,0.8658697556839545,0,0,0,0,0,0,0,0,0,4,0
0.6690988769855789,0.6959000612779771,0.18062709736013838,0.45038797033832306,0.725602943694357,-0.03455181460832179,4,4,4,4,4,4,4,4,4,2,0
0.2875236424020012,0.24074826450781428,0.46833123354798406,0.35075852727579776,0.1693544644246891,0.841518826041141,0,0,0,0,0,0,0,0,0,3,0
0.803488795015132,0.7027052938105673,0.9468640810538091,0.10376159471011448,0.3344498738762827,-0.016618966960115153,4,4,4,4,4,4,4,4,4,3,0
0.7206607625461458,0.8323335623773148,0.6936576943326034,0.9219597728619817,0.8243633225237343,0.20196406380205012,4,4,4,4,4,4,4,4,4,0,0
0.32208398396505167,0.23895182452402436,0.30644379998510274,0.17094241465780005,0.4374238072369934,0.3677010293553299,0,0,0,0,0,0,0,0,0,2,0
0.32181042668412596,0.3006888177679245,0.6850832283583217,0.5386136143018219,0.5445677836525737,0.1069540767283414,0,0,0,0,0,0,0,0,0,2,0
0.15947047010931376,0.26914312866603674,1.0150760220908996,0.516087050687182,0.30938478651897267,0.873774142452022,0,0,0,0,0,0,0,0,0,2,0
0.1534302160157754,0.16623879257456625,0.7908364639734886,0.8144021729732631,1.012178943771141,0.5970046509890086,0,0,0,0,0,0,0,0,0,2,0
0.3378055646704353,0.20434337639624023,1.0229458408820515,0.6487818484698988,0.19142179481749944,0.3243945783682293,0,0,0,0,0,0,0,0,0,0,0
0.30539227677553854,0.2566836626481546,0.3523179508257609,0.9574885452554298,-0.006626399431517355,0.8359426811787951,0,0,0,0,0,0,0,0,0,4,0
0.23538203537834115,0.2779340434414758,0.6076749369814793,0.005898365505003528,0.5816486691996752,0.43466364118701745,0,0,0,0,0,0,0,0,0,4,0
0.8012002514071085,0.6904430499193729,0.5941531484617133,0.3645180701781821,0.031690749519282954,0.5742787255744277,4,4,4,4,4,4,4,4,4,3,0
0.7942709482732833,0.6783617406062868,0.8093051145559942,0.4862020274899617,0.5158051427736503,0.7117344260464538,4,4,4,4,4,4,4,4,4,2,0
0.3750460265961665,0.30892752846139104,0.4180281520944889,1.0347406918793751,0.706793239922068,0.8117684851869682,0,0,0,0,0,0,0,0,0,4,0
0.2637073853347037,0.4233437343680928,0.42298989898753636,0.7562923928207279,1.0269894088395894,0.7491598253564156,0,0,0,0,0,0,0,0,0,3,0
0.8983169853166031,0.7872626027861908,0.4603225976720558,0.6024644316342611,0.12674675581158798,0.784437652030767,4,4,4,4,4,4,4,4,4,1,0
0.6543445499247539,0.7749592171073544,0.2268905452768974,0.5670588530957181,0.9215648577478295,0.3586003874455144,4,4,4,4,4,4,4,4,4,4,0
0.7363647745404909,0.8057542819532216,0.3467740587192861,0.056453291043449816,0.8951887163061374,0.060202373000194015,4,4,4,4,4,4,4,4,4,0,0
0.4837111480286253,0.7474609525566374,0.6581428036296029,0.6181566108516634,0.7288901960480267,0.777957906516614,0,4,3,3,2,0,0,1,1,3,1
0.830340194737794,0.749926014805091,0.5231143222630705,0.4514583837024497,0.15482607142707336,0.024735309463570707,4,4,4,4,4,4,4,4,4,1,0
0.3133459218472854,0.252583445947215,1.045665878315619,0.8541155921087167,0.2557409769958065,0.24231532471247197,0,0,0,0,0,0,0,0,0,1,0
0.6685406682491964,0.7738737647138141,0.9883351373056004,0.737273994847429,0.4655488255310937,0.4610381748175166,4,4,4,4,4,4,4,4,4,2,0
0.09540005611346544,0.442044821356231,0.8308011850006041,0.36005724698433045,0.48454809071573873,0.2374207655948809,1,2,4,0,2,1,1,0,1,1,1
0.09598441079328515,0.4713353410094111,0.9161006099604008,0.015474898893629949,0.07577885839515552,0.8599416631180778,4,4,3,1,0,1,1,0,3,1,1
0.26065537904138203,0.18156122064110625,0.07878041175681857,0.0344578167726224,0.3648449891187327,0.3665249061495324,0,0,0,0,0,0,0,0,0,3,0
0.30886158657732043,0.17253027999759377,0.021836573625884523,0.9936555996582064,1.0515152264643897,0.45881936845934074,0,0,0,0,0,0,0,0,0,1,0
0.11980274670872826,0.298370272801401,0.2807349277718081,0.4011606491828396,0.9432234764451861,0.9939338702351077,0,0,0,0,0,0,0,0,0,0,0
0.20458568824971213,0.27305756312701074,0.5424906165192591,0.31685713487544787,0.07766891764405096,0.3897625946991651,0,0,0,0,0,0,0,0,0,2,0
0.16235003843536602,0.10868929824967968,1.0430718301877495,0.8565996488747134,-0.012232779436397313,0.12696007702878653,0,0,0,0,0,0,0,0,0,4,0
0.28862582495576,0.31406250732884716,1.0181702620439732,0.65056756188976,0.9648733250404731,0.22832860992072757,0,0,0,0,0,0,0,0,0,3,0
0.17323771680259326,0.2297966977690417,1.0573515472977755,0.10785982767216046,0.3580344077931344,0.856008168849363,0,0,0,0,0,0,0,0,0,2,0
0.5668445245950645,0.6669491682308117,0.6480233770755568,0.05256452538340285,0.5956916251510695,0.8549821496323671,4,4,4,4,4,4,4,4,4,1,0
0.6986424619323424,0.6791288991284741,0.6536670626350018,0.11646257998605644,1.0584380986552553,0.45890806128150424,4,4,4,4,4,4,4,4,4,3,0
0.2872546182954203,0.0715018800993921,0.2910441169251051,0.9014087456886652,0.424078876498843,0.8018184685831988,0,0,0,0,0,0,0,0,0,4,0
0.7337796526315524,0.5546667788082583,0.11253813129406573,0.22283079215921686,0.48206841574200504,0.8069510114468481,4,4,4,4,4,4,4,4,4,4,0
0.7708905559919839,0.8565736638318311,0.11624845848432436,0.1748307912102482,0.38054373634438643,0.840312464747871,4,4,4,4,4,4,4,4,4,3,0
0.1514283672938707,0.2693403074098675,0.7066431825306208,0.25934149310119337,0.6881753613241277,0.37296840967821154,0,0,0,0,0,0,0,0,0,1,0
0.7373880400150014,0.63177455827316,1.0157224769911306,0.5021952878552907,0.5667997833309748,0.0016082222305054683,4,4,4,4,4,4,4,4,4,0,0
0.7675560757864329,0.574414975635999,0.9412276245210114,1.033095759535643,0.7034421922053942,0.08548638403168815,4,4,4,4,4,4,4,4,4,4,0
0.759305557048736,0.8842897370634363,0.11666444942356721,0.9406607348748992,0.009667543130098974,0.6287174195739702,4,4,4,4,4,4,4,4,4,0,0
0.2595158439061692,0.1624668764508338,0.08303505915643672,-0.056505500732399225,0.10758424718487,0.9597660010257985,0,0,0,0,0,0,0,0,0,1,0
0.44428419563246124,0.1654636816077059,0.5865960668284678,0.6432458461666706,0.22754694036761586,0.5336175940273387,2,4,4,4,3,4,1,3,3,1,1
0.36029994553262257,0.2297234425261016,0.8778752771497103,0.2581667106086212,0.32467897005284296,0.15714418460405205,0,0,0,0,0,0,0,0,0,0,0
0.4137996402788632,0.2606534132338087,0.47524493894151904,-0.038961225778332186,0.03559735096509105,0.6643907238878446,0,0,0,0,0,0,0,0,0,1,0
0.8130958254705974,0.6353799730494566,0.22895619358749125,0.5324717229654008,0.4255930014818297,0.3706001687746317,4,4,4,4,4,4,4,4,4,0,0
0.37569629811394467,0.359396482178192,0.6926439814205685,0.8678934410966586,0.14871651922566784,0.09941997036884934,0,0,0,0,0,0,0,0,0,2,0
0.3003888664553286,0.18152067031986827,0.11555876770256593,0.3265927897849199,0.45553045696051203,-0.054051944152007037,0,0,0,0,0,0,0,0,0,4,0
0.16923991458965226,0.11290501592657393,0.8480236187844008,0.9181716071690456,0.02738195050600495,0.5178113326811891,0,0,0,0,0,0,0,0,0,1,0
0.32390393464690337,0.07147487862955706,0.7941135100383643,0.6486654660412763,0.5611954614250987,0.8168494776783053,0,0,0,0,0,0,0,0,0,4,0
0.11214078025734431,0.16570493076356974,0.8687729571867844,0.25634543781987096,0.4069225859105072,0.4939310130302364,0,0,0,0,0,0,0,0,0,2,0
0.6713632373706354,0.7125505322740743,0.030385004515909697,0.5857417629883241,0.40072033977563953,-0.04312782532398987,4,4,4,4,4,4,4,4,4,4,0
0.7343606596902588,0.7656298906961635,0.4417652248087777,0.5334483166433424,0.21125712911633254,0.05905087789692093,4,4,4,4,4,4,4,4,4,3,0
0.21269456016930685,0.3264251047003891,0.7842875610483173,0.9683506440103411,0.19152423706618354,0.8580640850756729,0,0,0,0,0,0,0,0,0,2,0
0.7743986096789822,0.8428745048050251,-0.02179784509012695,1.0310671353910754,0.7229424776916082,0.9965161346035905,4,4,4,4,4,4,4,4,4,3,0
0.3344131609742004,0.271567023074227,0.4795264894742353,0.03743458600545162,0.4858303374123513,-0.06650398522457905,0,0,0,0,0,0,0,0,0,1,0
0.6005609850482783,0.8177982205707957,0.2627960163661151,0.9902809991524943,0.5920449168824093,-0.004291178880881014,4,4,4,4,4,4,4,4,4,0,0
0.299275093160105,0.27692739074265627,0.1092540614872439,0.4902959118273849,0.32283188469423885,0.8462635790283128,0,0,0,0,0,0,0,0,0,1,0
0.9520159076096983,0.7190821432639103,0.5073703356454553,0.3655681280850178,0.8116505417376934,0.5106858761716535,4,4,4,4,4,4,4,4,4,1,0
0.3769649190695713,0.22691414548954414,0.053960824258409576,0.9311105554461627,0.5155576510640503,0.8566292672799183,0,0,0,0,0,0,0,0,0,0,0
0.7772705016365269,0.8512377638937861,0.5005708347047262,0.6076627657474423,0.3989037782095452,0.06930065480929043,4,4,4,4,4,4,4,4,4,0,0
0.2063177505429058,0.16582205512909565,0.9574220922208534,0.7709655779136968,0.9156550915541795,0.4836204974816503,0,0,0,0,0,0,0,0,0,0,0
0.29677017579345655,0.16447024936255292,0.3177939372788743,0.5390080186241077,0.20321555940051694,1.0589559570745413,0,0,0,0,0,0,0,0,0,0,0
0.11616883274534112,0.2746824481257556,0.9920883027039027,0.13385094934977895,0.12031616421561978,0.4781347005442947,0,0,0,0,0,0,0,0,0,1,0
0.7092868376660837,0.6886813877341766,0.4394001569755995,0.8690084657687449,0.699053875322925,0.028623050664433478,4,4,4,4,4,4,4,4,4,3,0
0.6752427733530127,0.5972066578097681,0.46631635717069725,0.4958424655970775,0.6826853806277497,0.4367516759704753,4,4,4,4,4,4,4,4,4,1,0
0.8460658916071938,0.7351517399209777,0.8598438724613309,0.4695065359760236,0.3791860163705508,0.6896501373871553,4,4,4,4,4,4,4,4,4,2,0
0.31467496281164314,0.3094354593235723,-0.013692891943575543,0.6945785433239808,0.4224573604187542,0.02041956258419325,0,0,0,0,0,0,0,0,0,3,0
0.35194559696690014,0.25697929235025485,0.32961162226513546,0.8013106685823046,0.5111550284033757,0.5364714897858376,0,0,0,0,0,0,0,0,0,3,0
0.16579175159413084,0.2356751874936833,0.28152129171424173,0.29224101302116245,0.7655212282256354,0.6141943123701545,0,0,0,0,0,0,0,0,0,4,0
0.7827363784976128,0.7759576577714709,0.5685740142701867,1.043474494446103,0.6925905007442579,0.2508143896786583,4,4,4,4,4,4,4,4,4,4,0
0.1618410516585745,0.2901771645517131,0.7122119644609346,0.9480682259622879,0.766137148705546,0.998775611703854,0,0,0,0,0,0,0,0,0,1,0
0.89246228505413,0.8849253631998977,0.09962296159607434,0.8848800005098081,0.63645864805537,0.028636455429839947,4,4,4,4,4,4,4,4,4,2,0
0.7380066159088385,0.7544859554774355,0.5867711280784091,0.15314071983369995,0.34707934517394773,0.2255902065866489,4,4,4,4,4,4,4,4,4,2,0
0.25129949635272214,0.17864108835750875,0.17166928247990318,0.9232466192081563,0.015275003638616363,0.7135237441840767,0,0,0,0,0,0,0,0,0,4,0
0.7260224506177932,0.6909262664637432,0.8762537863536082,0.40078409413244104,0.17915105665683603,0.6974409170052145,4,4,4,4,4,4,4,4,4,2,0
0.27815463730912576,0.33371873398494406,0.02744968809379901,6.492635866802016E-4,0.9896123135619326,0.6058499423228927,0,0,0,0,0,0,0,0,0,1,0
0.6509331538378166,0.8253280379538845,0.785454726793726,0.27781163424683747,0.6926860508980395,0.19130330892791436,4,4,4,4,4,4,4,4,4,0,0
0.11241368708924604,0.1869999841323321,0.004143886843592057,0.4634865706464106,0.13140337261733193,0.7129039284181069,0,0,0,0,0,0,0,0,0,3,0
0.3719672393141568,0.25804348907613683,0.9860223414048201,0.21827365974093305,0.7231139190405189,0.5175046197291198,0,0,0,0,0,0,0,0,0,1,0
0.7673817593073647,0.6262190558558439,0.5280234040440599,0.7706122691544948,-0.04001014951865932,0.7784127277036552,4,4,4,4,4,4,4,4,4,4,0
0.7950690146111021,0.6969872982953138,0.5775618047665663,0.21070864291747998,-0.010621676715675397,0.5090472622661233,4,4,4,4,4,4,4,4,4,0,0
0.6958717755057935,0.9166257448083396,0.13556148877552276,0.6556928542085931,0.07134852941350342,0.5628416622039627,4,4,4,4,4,4,4,4,4,4,0
0.4461747047808616,0.2871027265339933,0.1509367519460412,0.020293569191453892,0.7887616772085624,0.4665865052516765,0,0,0,0,0,0,0,0,0,1,0
0.15949685310497763,0.1330463122371351,0.4875957605927616,-0.026321554669879343,0.9220705010733066,0.6561211681486394,0,0,0,0,0,0,0,0,0,0,0
0.8931567783505574,0.7850594737248411,0.8633460533518051,0.2597081777887173,0.02623387946952882,-0.029053797966693273,4,4,4,4,4,4,4,4,4,4,0
0.2887920020360956,0.3465984671148815,0.466153358501808,-0.05557039349979394,0.15389450942832436,0.8011609351675593,0,0,0,0,0,0,0,0,0,3,0
0.852521635300553,0.719379513903701,-0.04383711505771427,0.6519894650469718,0.5166448440900289,0.833111045972958,4,4,4,4,4,4,4,4,4,1,0
0.7197106113995041,0.6065506196179556,0.4012017107194698,1.0040586402505414,0.3022487455352142,0.8155729562221852,4,4,4,4,4,4,4,4,4,1,0
0.12295717662840913,0.2817233616418631,0.4926306339708523,0.07516394979649424,0.2605618418339543,-0.06279668303589596,0,0,0,0,0,0,0,0,0,1,0
0.3370847267427574,0.15222351988569496,0.22310951258194256,0.858504184799558,0.38117877983326787,0.38378992799196815,0,0,0,0,0,0,0,0,0,3,0
0.7105811615990917,0.6768639395109457,1.054186612756554,0.9879081135638499,0.5752934247566248,0.23940371302536267,4,4,4,4,4,4,4,4,4,3,0
0.2188659834332801,0.2895009480793865,0.6448590700391639,0.030569651517604046,0.9938888008283786,-0.036624027183264234,0,0,0,0,0,0,0,0,0,4,0
0.10968392100737406,0.31585983672312695,0.802978520832909,0.6457548246442157,0.31277347994275273,0.22315514171013595,0,0,0,0,0,0,0,0,0,2,0
0.24594860949448455,0.17437874773409823,0.8381167510299807,0.8644734230619144,0.5797971850549926,0.7838910994085875,0,0,0,0,0,0,0,0,0,4,0
0.18092116357724372,0.2886755217741577,1.0049160355516626,0.7120636235816367,0.5528266959019368,0.8793815893811097,0,0,0,0,0,0,0,0,0,1,0
0.13799981757118068,0.3695285194868233,0.001028656892780852,1.023168319008962,0.5041113857745199,1.0635822375682422,0,0,0,0,0,0,0,0,0,4,0
0.2607163135898451,0.29900153928467454,0.316256816008453,0.04280261791928015,0.08416062297065283,0.18038330140970926,0,0,0,0,0,0,0,0,0,1,0
0.20512266749839048,0.3204366692791998,0.2629218702476438,0.9972445298019679,0.581897643854169,0.6403838957524732,0,0,0,0,0,0,0,0,0,3,0
0.7933320251266801,0.6280290976291628,0.7577354378417347,0.5431849371122768,0.9430816617672073,1.0354687051642806,4,4,4,4,4,4,4,4,4,3,0
0.2512123795396019,0.3611532396383881,0.6933079743853494,-0.06939475993037783,1.0364757850298008,0.3367289899082719,0,0,0,0,0,0,0,0,0,1,0
0.6760785983166901,0.8080922211302456,0.6364148496360467,0.5435300571776511,0.341206428262382,0.990809890680004,4,4,4,4,4,4,4,4,4,0,0
0.14323226793640786,0.33857806705561605,0.9031890981270045,0.987903984033911,1.01498707071727,0.861229730073708,0,0,0,0,0,0,0,0,0,4,0
0.37267513493625415,0.12422673932509248,1.0075911081563071,0.47386953892878597,0.1953876719451863,0.46735423209904253,0,0,0,0,0,0,0,0,0,4,0
0.32415039545826335,0.2170037690278808,0.024988634835944448,2.076847259571829E-4,-0.007356771403551135,0.6474009518900923,0,0,0,0,0,0,0,0,0,3,0
0.141790750844393,0.3066501671378564,0.23075700565949414,0.4031908116674585,0.9228037525792574,0.6429033114397413,0,0,0,0,0,0,0,0,0,1,0
0.17571401518325233,0.2329282323208081,1.028234730912968,0.7941441949062356,0.7193775853832178,0.2761095838129322,0,0,0,0,0,0,0,0,0,1,0
0.7380702573618709,0.7880627583075698,0.36833055916222185,0.004717372179458376,1.0461082394689294,1.042123289467946,4,4,4,4,4,4,4,4,4,3,0
0.053476911574692726,0.37563175923730013,1.038794420996012,0.7985808811638933,0.13503586575838772,0.9387013540609388,0,3,3,0,0,0,4,3,3,2,1
0.6387002868286195,0.7793997713971788,0.5498789730585847,0.4184889829864887,0.5514555198417286,0.35791508467359423,4,4,4,4,4,4,4,4,4,3,0
0.7810705091072033,0.6206640721396782,0.9365058529367676,0.002415122324334676,0.4615947078118963,0.6064139834328306,4,4,4,4,4,4,4,4,4,0,0
0.7317414978045186,0.9228157298324865,0.48181933495723456,0.9421696361385004,0.5393318205579709,0.8995855705281401,4,4,4,4,4,4,4,4,4,2,0
0.6915266690003969,0.7202278220025434,0.6808852379766219,0.1752431368102008,0.16847688506123806,0.9556464778478966,4,4,4,4,4,4,4,4,4,1,0
0.7492605270779689,0.833882424963771,0.03109868871154138,0.8271191533184654,-0.04536869985689813,0.28587825079426704,4,4,4,4,4,4,4,4,4,0,0
0.8588854309925317,0.8827165920733528,0.5590839270736057,0.22032443509926897,1.0005253402258263,0.8471760270508077,4,4,4,4,4,4,4,4,4,1,0
0.8088063064653725,0.7188115391545089,0.4323644121390939,0.816830759254713,0.7038270626674272,0.920722270598124,4,4,4,4,4,4,4,4,4,4,0
0.7103251882709121,0.7712658685795613,0.3983909281126527,0.6383216533235319,0.43302771812325497,0.21466429151068683,4,4,4,4,4,4,4,4,4,3,0
0.3550280110497178,0.11443108242780428,0.4405506549030889,0.4866491048702239,0.9028573105728479,0.964387915020128,0,0,0,0,0,0,0,0,0,1,0
0.7970422263341458,0.7885729809018,0.44443558988771753,0.7909640008460099,0.624829519547077,0.9663168707742278,4,4,4,4,4,4,4,4,4,3,0
0.24731146811203886,0.3580386478086349,0.3718146043614276,0.23999242065865645,0.6442475639807448,0.18153196907359181,0,0,0,0,0,0,0,0,0,0,0
0.7568291478162512,0.74613493575178,1.065909208531851,0.2369391681621516,0.39030343716744187,0.8875196396778673,4,4,4,4,4,4,4,4,4,1,0
0.8410245936270003,0.7302042194124523,-0.03867448850417167,0.03891952698092982,0.5958147549548827,0.8718416980930663,4,4,4,4,4,4,4,4,4,3,0
0.24202714716735638,0.1042596966853449,1.0058865494975293,0.9098339531338773,0.6924883531019506,0.7030825854833873,0,0,0,0,0,0,0,0,0,1,0
0.7192852489212129,0.6619469971861442,0.13721605060485878,0.8806406283226151,0.18900319865451626,0.2976455530466072,4,4,4,4,4,4,4,4,4,4,0
0.21878083489583175,0.13130001912232958,1.0088883482359547,0.3676082831862673,0.9839375578789107,0.38154447347857984,0,0,0,0,0,0,0,0,0,3,0
0.24041863429296567,0.267654783124388,0.8951720600758908,0.5290882471828504,0.16436684811886723,0.8809122266119818,0,0,0,0,0,0,0,0,0,1,0
0.21327853157517684,0.2976119147510012,0.6005438724473806,0.7509415125289292,0.40456855469485803,0.8590953599663544,0,0,0,0,0,0,0,0,0,3,0
0.7824184350854536,0.7746058842672996,0.2544464918883026,0.31891925721451153,0.8766771728003593,1.0292398501553905,4,4,4,4,4,4,4,4,4,2,0
0.32619988651109755,0.3431780535862877,-0.03248142457606349,0.36221596835485487,-0.06902495077125023,0.3462416273825619,0,0,0,0,0,0,0,0,0,3,0
0.20111726214110312,0.2344896375568539,0.6978955199851908,0.32294292609576813,0.5584460863890925,0.25668047573514247,0,0,0,0,0,0,0,0,0,1,0
0.23189231514950578,0.25844085717867743,0.9705389199144498,1.0333496820255503,0.7185726687156542,0.8260458335070522,0,0,0,0,0,0,0,0,0,1,0
0.31323870245350427,0.13648293326584493,0.20930409885854723,0.26907094285009153,0.29991418010357024,0.22692114837014904,0,0,0,0,0,0,0,0,0,1,0
0.9708322551572282,0.711542752315268,0.47025951404637106,1.0378678123035916,0.9870124138834961,0.8263946684109555,1,0,0,1,0,1,2,0,0,3,1
0.7919716330816378,0.7838644935368174,1.0406675980910949,-0.009195035689990458,0.0389237179611753,0.6924509952502904,4,4,4,4,4,4,4,4,4,0,0
0.7379654948547065,0.834805323842191,0.1412216760934026,0.4594507848205926,0.9083550699367637,0.8808990216470809,4,4,4,4,4,4,4,4,4,1,0
0.2987778158739719,0.25450393814875844,0.24202472818027487,0.3043371159731105,0.849599859694051,0.9622033392151474,0,0,0,0,0,0,0,0,0,4,0
0.7570481529676624,0.7774596962165298,0.36103031404705294,0.7155710227036529,0.21796982408498705,0.6045040203334029,4,4,4,4,4,4,4,4,4,2,0
0.07940450075261593,0.25150475013875984,0.2050324684055826,0.9399029896249755,0.6668836263512292,0.752778195109463,0,0,0,0,0,0,0,0,0,4,0
0.3071047658122797,0.2804997995212531,0.6438237169176999,0.6932875078384311,0.8512747133136664,0.7177414900460366,0,0,0,0,0,0,0,0,0,4,0
0.7191388940960903,0.7150805096396442,0.40925374675368836,0.4015366786488577,0.44201442462245616,0.24996210681303155,4,4,4,4,4,4,4,4,4,1,0
0.20745796306223666,0.2542983187765797,0.9352310057618873,0.2007771396029715,1.032456720606437,0.8889244907566598,0,0,0,0,0,0,0,0,0,4,0
0.6999657548711768,0.7551404409583975,0.0914755935130793,0.6388407289406581,0.4725826859697531,0.6290739306466517,4,4,4,4,4,4,4,4,4,1,0
0.78226351652992,0.7112322147203567,0.6452736366325209,0.11100129183142535,0.511712170068247,0.4722428068964086,4,4,4,4,4,4,4,4,4,1,0
0.283756327916156,0.21730721171875386,0.8945468006202018,0.362101072554349,1.0586265475680303,0.8797793325339138,0,0,0,0,0,0,0,0,0,3,0
0.21285772520643692,0.14599179475032473,0.5421779902679844,0.23276339685243452,0.5335208924925248,0.40448268070887566,0,0,0,0,0,0,0,0,0,3,0
0.5787001492870625,0.7164265183747528,-0.025962504426188998,0.9271792957910638,0.3090640715557186,0.7147754073273846,4,4,4,4,4,4,4,4,4,3,0
0.30901424000184363,0.26869350940975695,0.4024812333495977,0.7785767680190221,0.6020247845371824,0.25765737161359387,0,0,0,0,0,0,0,0,0,0,0
0.11052715551595194,0.28351834639110274,0.7237750801944602,0.09063960784600544,0.40631124395446355,0.2894647806338161,0,0,0,0,0,0,0,0,0,2,0
0.27762112869358796,0.2578446891496812,0.3840218667078907,-0.06627392329777387,0.0811922211441693,0.6534942664018377,0,0,0,0,0,0,0,0,0,3,0
0.5482980358917101,0.6711058345628921,0.31869175684682893,0.40516698805102436,0.9352555672777692,0.2560468422700266,4,1,1,4,2,1,2,1,2,2,1
0.3004267312255192,0.17161932483626413,0.7233717329674128,0.7893642642857353,0.4398661512018332,1.0559909834161647,0,0,0,0,0,0,0,0,0,0,0
0.30695221693271696,0.260320766666169,0.003958692259692573,0.16231076632831393,0.2527582024439627,0.27256873572668056,0,0,0,0,0,0,0,0,0,2,0
0.6517087837056786,0.8299925541859421,0.33087790615709795,0.2386590479762815,0.8238062166353202,0.30436171327515155,4,4,4,4,4,4,4,4,4,1,0
0.30770876848596795,0.19776660313680475,0.17246593059536067,1.0460335314795646,-0.003124901771463892,0.059088818716906244,0,0,0,0,0,0,0,0,0,2,0
0.2790538673232071,0.15604549622484903,0.8280928917663255,0.9663480152273474,0.39529273525988196,0.7083588142525101,0,0,0,0,0,0,0,0,0,1,0
0.7377940899180143,0.8312738942880618,0.567004663883965,0.9728240946450619,0.15720371559696628,0.5527699498498266,4,4,4,4,4,4,4,4,4,3,0
0.7036112564123715,0.8419437612154917,0.10774085081191906,0.362796526756609,0.6911283264126804,0.8880214686800016,4,4,4,4,4,4,4,4,4,4,0
0.3203644806808833,0.29892034469957146,0.06652798447622457,0.025881219557094992,0.8483654623395955,0.7231827849881625,0,0,0,0,0,0,0,0,0,4,0
0.2664902200026954,0.21657351271977185,0.7289188593047695,0.33654192216437523,0.3967850713222875,0.36010558348623045,0,0,0,0,0,0,0,0,0,1,0
0.25072095437975517,0.29964321602041466,1.0372753539407638,1.0397983805633324,1.0516545886236264,0.6803079889204813,0,0,0,0,0,0,0,0,0,4,0
0.2377134967736186,0.34533775523704324,0.7346596144932962,0.38729074575258754,0.24270180583995776,0.48452194648458663,0,0,0,0,0,0,0,0,0,4,0
0.7896854396990578,0.7543681195904638,0.764915121474623,0.3259395690798443,0.7985413853098415,0.3805442103633777,4,4,4,4,4,4,4,4,4,0,0
0.6884295809060749,0.6738551394604839,0.73542763926986,0.2828821372296008,0.7521568757794301,0.3178684605456125,4,4,4,4,4,4,4,4,4,2,0
0.724841994896363,0.7904162938935627,0.541108802171099,0.7114487360226263,1.0421339311448476,0.5821368236446989,4,4,4,4,4,4,4,4,4,0,0
