attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,out
0.6003375008427172,0.7597513259222151,0.7393459913792271,0.6774332752770605,0.5232088617185746,0.6203382234438928,4,4,4,4,4,0
0.6246116266333541,0.7149169492000039,0.8192251992257793,0.497644611424932,0.7190311878765684,0.7466465836405163,4,4,4,4,4,0
0.22595897802605056,0.4237079965802146,0.3147947459590265,0.26839144196255504,0.5290175107458684,0.5049957615098609,0,0,0,0,0,0
0.3919477980370661,0.44401730378079957,0.3255807140659807,0.43402447075738915,0.36495466922919584,0.26381223051888025,0,0,0,0,0,0
0.8097575097319736,0.5677767124505935,0.6398862789937375,0.6324284539125943,0.6204676648306685,0.727996491536501,4,4,4,4,4,0
0.7277136178485899,0.7211341809579637,0.717761234993039,0.6258139547189455,0.59676937458313,0.6561083269035133,4,4,4,4,4,0
0.7010185795409278,0.6260781012032297,0.6990775025932889,0.4196168137180859,0.5724531365896243,0.4548266965458256,0,2,3,0,2,1
0.31494816785225244,0.3688107401608903,0.45384262165215944,0.34079950510571516,0.4026165052124741,0.29326125402193237,0,0,0,0,0,0
0.7332142389919665,0.6732925900451137,0.6038371860706315,0.5805002962859888,0.5755237449543746,0.5742676148248578,4,4,4,4,4,0
0.36588560527901554,0.4535709710803418,0.4761196542606624,0.43755990200605144,0.2809275148097619,0.42799351029947397,0,0,0,0,0,0
0.5995576221134812,0.5709787750630552,0.6015595403783436,0.7394750112666888,0.790383861131519,0.62072517793564,4,4,4,4,4,0
0.576001280883786,0.7269942166469335,0.5598691511049131,0.632494507148454,0.6173118204361524,0.47113387691396325,4,4,4,4,4,0
0.2618904233290772,0.2831001091735274,0.4893836550853524,0.42002913047228757,0.1946627529909864,0.3573502271609541,0,0,0,0,0,0
0.3817540387612127,0.43381014482382396,0.3903954209817235,0.17738440262266053,0.3078840285793346,0.46401253596986625,0,0,0,0,0,0
0.7025505736423618,0.6729610875660053,0.8060177134097016,0.6470358293195696,0.7989276800102735,0.6727191347357924,4,4,4,4,4,0
0.312743758453137,0.3332302764214954,0.3427781146506305,0.35393487654343825,0.557432875811915,0.3546100098452399,0,0,0,0,0,0
0.7406698989394946,0.5133273039587855,0.5687631876863801,0.6798083816947764,0.7151160054148863,0.6566571075781394,4,4,4,4,4,0
0.6792278960281468,0.6566554410908461,0.5628256119856787,0.6997500512889601,0.5302987657769278,0.6909165760220869,4,4,4,4,4,0
0.6777563578624373,0.7287672868834872,0.6752441504413647,0.678742381811071,0.6575504446608629,0.5646547937807112,4,4,4,4,4,0
0.8029841515060442,0.6172099535133384,0.5321951583781481,0.7125846732639083,0.6618187497639072,0.6003046784297968,4,4,4,4,4,0
0.6028419330443149,0.785535195150409,0.5999897807710198,0.5960615528402988,0.6613948618799598,0.604530320015409,4,4,4,4,4,0
0.5922338671570349,0.7769072496907337,0.6118316478435699,0.490233672085682,0.7313541528259475,0.7087014314947986,4,4,4,4,4,0
0.624231827293039,0.7539290139048942,0.737543841721577,0.6594032439453608,0.6928072436874649,0.563472163337326,4,4,4,4,4,0
0.7160873126540418,0.4590704950904671,0.7411993250036885,0.7166749610847806,0.5756744880259421,0.6805392615601547,4,4,4,4,4,0
0.6332444313994725,0.8107619489539358,0.6627658986740778,0.7894723437563426,0.5877805118107013,0.6201197388950469,4,4,4,4,4,0
0.6903022526759162,0.7100459231587453,0.6301601512991347,0.6563520331201083,0.7630407519536644,0.6597036512985074,4,4,4,4,4,0
0.5621703905289526,0.671046351439764,0.6621347364270035,0.5727278888032309,0.6626101104273617,0.6937825365227007,4,4,4,4,4,0
0.3733459058238416,0.35202385239860184,0.42374484142564656,0.31264311822254326,0.37218792338737305,0.4122189170879814,0,0,0,0,0,0
0.6433544574387335,0.5776835792763214,0.6287321710259594,0.697013488181065,0.6828405500893391,0.7090087771970194,4,4,4,4,4,0
0.5125869194269332,0.7400536011840024,0.49730007213920513,0.641099629353506,0.8065983985409242,0.5407829249165467,4,4,4,4,4,0
0.3116730388953275,0.31650098457289333,0.3637482107324173,0.3696099604524058,0.408709982108,0.28274764032189165,0,0,0,0,0,0
0.6081447081480358,0.6249595171437718,0.6127327964903511,0.6223456062917777,0.801097703215182,0.6499209639692574,4,4,4,4,4,0
0.27032872258215224,0.2887303092755664,0.25957904713911906,0.3036058152794745,0.4176401864154087,0.3821723664432026,0,0,0,0,0,0
0.555008852679247,0.6508543701858601,0.6397959381506472,0.5566400720320358,0.5223801586844085,0.6034177467113828,4,4,4,4,4,0
0.7948272435230267,0.7422288255273916,0.5458391545263651,0.6231942229071463,0.6970727678172406,0.6944221069582619,4,4,4,4,4,0
0.7466894528222072,0.4262070766071431,0.7031174993780458,0.6826027290698403,0.628611865117091,0.8191788940350145,0,3,2,4,2,1
0.5941287589210923,0.5729696832417507,0.6764870703757008,0.6900100901856707,0.6457261041126799,0.5285146075503785,4,4,4,4,4,0
0.31834023645739296,0.34412233890948596,0.39455035815618755,0.3846525953585603,0.3274409492802203,0.3300067111953164,0,0,0,0,0,0
0.8281259866510636,0.7458879179117469,0.5914877278410565,0.7514327523839126,0.7158746625184668,0.5908412879508025,4,4,4,4,4,0
0.5865859777084634,0.6291423064247472,0.5467182485090043,0.6999039109697797,0.5439885540712616,0.7550926477789618,4,4,4,4,4,0
0.7155782851548712,0.5861899007837046,0.5422976699628492,0.629588086339959,0.7471980664694107,0.6847849934616573,4,4,4,4,4,0
0.3120673453905895,0.3037293179546141,0.4372082684957645,0.42065577937331516,0.379309650719439,0.3814140044665123,0,0,0,0,0,0
0.3539315655273285,0.23768475928943344,0.47904797930253973,0.41391515803274254,0.41449287000779045,0.36411911827498183,0,0,0,0,0,0
0.352489264884821,0.3025872734896384,0.4158922902643763,0.42295740874345367,0.3459225311561388,0.34088778952213444,0,0,0,0,0,0
0.7277891912237913,0.5634157304652249,0.722389290512968,0.5348209142656014,0.5774973977998189,0.7587232571686618,4,4,4,4,4,0
0.5938150618101578,0.767153266371273,0.7447858473822737,0.6035871950445371,0.7633816349432258,0.7331706253985266,4,4,4,4,4,0
0.6303499044163483,0.517359129264689,0.6842490631657919,0.6144512011641787,0.6921970233359387,0.5993236901079183,4,4,4,4,4,0
0.7071788218160381,0.650835317651685,0.5836683811718004,0.5703313951006215,0.795943009655145,0.7073055211092755,4,4,4,4,4,0
0.40225836962469996,0.34972425393674983,0.36938943103002886,0.12753891949474913,0.24487514949132266,0.3776625897281584,0,0,0,0,0,0
0.29879772209613353,0.21391111406232605,0.35875239509013657,0.43072603593086617,0.41500191168075545,0.3333771003064161,0,0,0,0,0,0
0.31667543395895803,0.3312276306472088,0.23123725656019176,0.3814821341797586,0.4015254013172067,0.3663217821089087,0,0,0,0,0,0
0.2792235834173509,0.3839789413366978,0.45633920579022347,0.31002885232769634,0.23839925581857155,0.35292417130810333,0,0,0,0,0,0
0.4036441589203674,0.5414611483579316,0.34701668125063134,0.48402734172813194,0.4865658071127401,0.26949999548019365,0,0,0,0,0,0
0.3277796870455257,0.3382651320806028,0.31262703842153217,0.2968305268989148,0.3697805402756172,0.17306851739013457,0,0,0,0,0,0
0.7783684115293321,0.7807640404971594,0.573497886735728,0.6212400999284212,0.8090595068720421,0.7122206465431578,4,4,4,4,4,0
0.645852731797623,0.6552274102432636,0.7057986403044719,0.5352018149710112,0.5157573882807003,0.6163048228235896,4,4,4,4,4,0
0.4725287261138056,0.33909322829722716,0.41623244208132965,0.3882694166610649,0.4045427746195636,0.3343040506385049,0,0,0,0,0,0
0.44106863537380125,0.2964983949800475,0.3129022661539556,0.48240203758783357,0.31232282016395396,0.30680948466161057,0,0,0,0,0,0
0.35269952565584517,0.19535365575708544,0.3742644507446419,0.28420235778099595,0.3285992660815016,0.44822853680875824,0,0,0,0,0,0
0.3416788384102301,0.4077282360512847,0.469304273979955,0.36915016339092127,0.40969267425334865,0.3521219006050961,0,0,0,0,0,0
0.3276406529606928,0.31688906415838347,0.4381677302455891,0.4037800526155659,0.4079172004793077,0.27449071010902915,0,0,0,0,0,0
0.5700999138085968,0.7790071009300037,0.750839716249983,0.571369688823309,0.7417952374794594,0.6258958876457114,4,4,4,4,4,0
0.3153984387562542,0.2621926866403285,0.321566079728238,0.24774465421743389,0.3203963467755777,0.3414434730237989,0,0,0,0,0,0
0.3729603108060007,0.3928158658062264,0.4342763297079018,0.46019315508453285,0.4661324326536945,0.326207239445422,0,0,0,0,0,0
0.6778340497643025,0.7259653474611361,0.6081947053155163,0.7489561040083356,0.6283546952989938,0.8299104868804908,4,4,4,4,4,0
0.34122490577007886,0.46690751806130226,0.22286161120236903,0.37999169389420345,0.366560287664225,0.4575504173693426,0,0,0,0,0,0
0.4579565974760163,0.2540015810301372,0.43062483869689927,0.37569100682713485,0.3671338169053912,0.4424779460076971,0,0,0,0,0,0
0.4421188244304012,0.3596058940101909,0.35068384209959363,0.3498226782899997,0.4869892087497312,0.34460466764253184,0,0,0,0,0,0
0.4656964189857207,0.3123483684203848,0.33294014457291393,0.48250578389888865,0.4256579095858972,0.23164692676897425,0,0,0,0,0,0
0.44883125561581877,0.3133241625546896,0.2745138083224948,0.5235200863090195,0.5475907055479545,0.35451821429237323,0,0,0,0,0,0
0.7251937613035123,0.6319805660231287,0.691552028690102,0.7335021081315021,0.66479377120582,0.6011773355733814,4,4,4,4,4,0
0.6704186117504116,0.6297134594962204,0.5495749259054907,0.5380894348186726,0.7670880819728874,0.7138357519298675,4,4,4,4,4,0
0.287868531035147,0.33453493720771055,0.37218656544193734,0.21078576707250546,0.3093406447572216,0.2944442029380288,0,0,0,0,0,0
0.5591521187935595,0.6485561788090681,0.6398432334916342,0.6916802455916943,0.7178545600683476,0.6261570257921244,4,4,4,4,4,0
0.2738290998723885,0.2328302183243498,0.4524321888630511,0.4037337839723388,0.2397876536238888,0.2906938837632871,0,0,0,0,0,0
0.5340230227885417,0.6946155409151823,0.7150908704036827,0.6473149984507564,0.47425638656976205,0.6391487324088984,4,4,4,4,4,0
0.6044489564032167,0.7621451171675571,0.830777462817161,0.6226879471166926,0.5797994868973682,0.6054826437067236,4,4,4,4,4,0
0.38376501047542333,0.37485273949865827,0.16398574526886897,0.2980986313895433,0.27515715388714196,0.5331325070370261,0,0,0,0,0,0
0.6919159277098115,0.6010870514562797,0.4609629560690336,0.5812030363857177,0.7361840416197853,0.6077270875251233,4,4,4,4,4,0
0.3941132248822301,0.37115886512149143,0.24516135327898114,0.35659123854764824,0.2755120292983668,0.2865616263133446,0,0,0,0,0,0
0.4179446352979518,0.1676118360667159,0.5312919331970918,0.47387767342716614,0.45783867767979336,0.3729608881230587,4,0,4,3,1,1
0.34983481079585493,0.3761697400665348,0.4082318746259921,0.33832542606060867,0.19474904309928698,0.2885853442072936,0,0,0,0,0,0
0.3335674634759922,0.34169359272262184,0.2948493694751758,0.29351468971057393,0.2793708876854391,0.32690292136721755,0,0,0,0,0,0
0.2438651095837316,0.2126454593305837,0.4422483735281894,0.37311823977636016,0.26710675469502565,0.32490595676227213,0,0,0,0,0,0
0.34810602790726364,0.32726251832268966,0.264409820181844,0.36794576938375206,0.4314318740883131,0.23220336849709228,0,0,0,0,0,0
0.37560295128332294,0.31321482219354013,0.47396994210959253,0.19152677907747542,0.4501178371038231,0.22456668502475707,0,0,0,0,0,0
0.34335911101761435,0.4397084470859991,0.3558774185611345,0.3450815974120445,0.3074672175399651,0.33097716170089897,0,0,0,0,0,0
0.6220374652607406,0.7721216580948119,0.601071022253231,0.5761192681265472,0.6582236269271576,0.6741075125371979,4,4,4,4,4,0
0.45768729966445876,0.321462616176551,0.260166322333665,0.3564368332500182,0.43220357099373363,0.2967080687382565,0,0,0,0,0,0
0.4849476506150605,0.2520473810009455,0.3673014842383963,0.3320451912182333,0.28975692756424487,0.42365713242209024,0,0,0,0,0,0
0.6567404633877478,0.6049400180700614,0.6988349546696597,0.6856573975737205,0.4968726134548565,0.5331002069628108,4,4,4,4,4,0
0.29740695614381296,0.28196881058745576,0.3958045964932461,0.30295541355475125,0.3791852542047061,0.3346162148374284,0,0,0,0,0,0
0.6585723640750533,0.6427178928556978,0.5068252387061334,0.5613236534674508,0.5420546983811942,0.7057341192460672,4,4,4,4,4,0
0.42899393432811533,0.3550178829944599,0.478614164293686,0.3924835334452168,0.29760014792864525,0.24874975490202023,0,0,0,0,0,0
0.5327798942314685,0.7211542572323663,0.7037138483988332,0.6897413447963279,0.6547389053438928,0.6152086926931238,4,4,4,4,4,0
0.5665684317401161,0.6330593563576788,0.6351532389730166,0.6847107689035322,0.6757337510339101,0.7459439734193447,4,4,4,4,4,0
0.6523678005306256,0.5240788058955781,0.6810087965105331,0.540021695228371,0.6997306885814951,0.6690166018088869,4,4,4,4,4,0
0.7564458275496037,0.5507767828224035,0.7513191922946498,0.6694965588191745,0.6566495233083088,0.6515646801110174,4,4,4,4,4,0
0.31341711976936015,0.3736459932573258,0.3414443586963391,0.2975598614280084,0.28921357087734506,0.31374631786936213,0,0,0,0,0,0
0.36692304248000124,0.21663716020087795,0.4436105977644566,0.4145021479840074,0.4658556493970168,0.1728479556187607,0,0,0,0,0,0
0.34718708082239896,0.5099575822829158,0.2228429263220351,0.4282068522075133,0.33541756585625543,0.3153816914190967,0,0,0,0,0,0
0.34428959781470503,0.5691607895868274,0.330241463634495,0.4363496211447184,0.24687375426304375,0.39985956840990616,0,0,0,0,0,0
0.28134233480913073,0.3819394199750114,0.26744334791704966,0.4873367092594782,0.19076371079078908,0.2727098881116658,0,0,0,0,0,0
0.7612657998930332,0.5737703435295606,0.5229080268166955,0.7604566518801921,0.7281340713254693,0.5895851384099143,4,4,4,4,4,0
0.534734483137039,0.7788352329850974,0.6819922222163168,0.6321911737083846,0.5895267681415505,0.7550363333169148,4,4,4,4,4,0
0.6759674057424534,0.6627455414136343,0.6516107739167862,0.6871720704304792,0.6676465611264754,0.82901800037267,4,4,4,4,4,0
0.622135478650254,0.688731185656489,0.6151056400372757,0.6601489065214065,0.6865072194453463,0.6589239146699996,4,4,4,4,4,0
0.6698445711556676,0.6074159246612673,0.6269385894160436,0.5966271991437059,0.6189257079005116,0.5211888636464388,4,4,4,4,4,0
0.5727731365508892,0.6143710376479069,0.6647482165340404,0.7401619900963952,0.6203362785226143,0.7084748998462385,4,4,4,4,4,0
0.518363864058194,0.3639207224661944,0.41081887804326134,0.36458281045638313,0.38994549125381706,0.5459571272941723,0,0,0,0,0,0
0.7690623038773315,0.7227314428003835,0.673997854135876,0.6727756892346417,0.6441593521945264,0.7765647733583046,4,4,4,4,4,0
0.2809623469878082,0.3297156943442673,0.24478511812045836,0.4006587281343907,0.3715788627521982,0.43617753080541266,0,0,0,0,0,0
0.34280039689963376,0.388973340067322,0.21882104489047868,0.28582896491869453,0.24679662903440108,0.2766480159389031,0,0,0,0,0,0
0.4478825836212279,0.36601277708049057,0.20967015573422357,0.33880573349892334,0.36728828344441183,0.2704611064743727,0,0,0,0,0,0
0.2503128222924267,0.37021043697767725,0.2738478674849983,0.29223389103489456,0.3200612813042079,0.43907245019905394,0,0,0,0,0,0
0.6171575439491384,0.6964990323420965,0.5633987462913318,0.5598132581021709,0.6952687250428335,0.6912212675404535,4,4,4,4,4,0
0.7169340075744334,0.8132888416155643,0.6200650797857267,0.5661798864610177,0.6189016023581984,0.5963965202787944,4,4,4,4,4,0
0.19141673954843344,0.30249212980464857,0.29936204251507204,0.4499405108665895,0.5599043698983358,0.19744057142400656,0,1,2,0,3,1
0.6818654063813706,0.7464975251493542,0.765450604078856,0.6793474863524697,0.49502361903484843,0.5398100526247233,4,4,4,4,4,0
0.6891616757678856,0.6328519626934279,0.6071998802077162,0.6482192520933273,0.6681641008485634,0.584570348833648,4,4,4,4,4,0
0.30611125363090697,0.28002332876856606,0.348311944317924,0.21958627540712244,0.3296191370904915,0.481277289423804,0,0,0,0,0,0
0.6268713341481517,0.7013401956650179,0.7205573582787022,0.5067778962318044,0.8566535255685143,0.7108401912914041,4,4,4,4,4,0
0.6793181502379775,0.5298914985511821,0.5191516959766929,0.6312014583769825,0.640905545836446,0.6581172294661634,4,4,4,4,4,0
0.6064049131675251,0.6273981674365613,0.5305895666726285,0.5881674807363931,0.5118630633826557,0.5883366213817687,4,4,4,4,4,0
0.5607022521825615,0.7816142890467473,0.6649583244418953,0.5645973215048293,0.7459555635490307,0.5177207802147077,4,4,4,4,4,0
0.6218864799389732,0.5510619004769935,0.6867455931288248,0.6080331018819589,0.5865175867417551,0.5832262914981641,4,4,4,4,4,0
0.27227958671156705,0.512589814161036,0.17614476355718664,0.3996022039072481,0.2660207701166398,0.40865488932510313,0,0,0,0,0,0
0.49010397890390645,0.3561023666606651,0.46026456283386064,0.3086301389108105,0.44506417370603857,0.32099746853981237,0,0,0,0,0,0
0.6539335361630453,0.7837257255629237,0.7014572689747094,0.559101269119144,0.6471051028460242,0.5786838496660206,4,4,4,4,4,0
0.352006858982827,0.5233940876170697,0.3964054107103063,0.37129765538458037,0.45117874077908215,0.24665280672967957,0,0,0,0,0,0
0.38311148760761804,0.2493677997642851,0.29718648956879995,0.4025203690120939,0.2846440114454055,0.16053020491622308,0,0,0,0,0,0
0.5758566212323566,0.7206889647690167,0.5599985524500124,0.7382338421335773,0.6255421038483177,0.5254442314256087,4,4,4,4,4,0
0.7567093841607079,0.5188939447443841,0.6141701521816045,0.8264613069536055,0.5481836269260316,0.49296380874566487,4,4,1,2,0,1
0.6770641535933916,0.6955287081001447,0.6925615996490708,0.8003071851154583,0.5578032585836038,0.66265310355188,4,4,4,4,4,0
0.21905647065003436,0.3435080798006618,0.28263623193017623,0.4405755709169273,0.22113239675192545,0.2325825190571034,0,0,0,0,0,0
0.8013145505157226,0.6480778131085106,0.45617840452891784,0.6440020675186802,0.644209492266829,0.6256015903342358,4,4,4,4,4,0
0.3230271183800128,0.28030576168989413,0.26562606254134474,0.3811692099511704,0.3486202055091221,0.2938598844126481,0,0,0,0,0,0
0.22409260351999902,0.3841176982266744,0.3357271983588768,0.49266981868865456,0.34240682555507285,0.4282801393152801,0,0,0,0,0,0
0.317584492456706,0.2848989390319896,0.38044519219644635,0.35080420261751555,0.37822596669826425,0.3137447699130269,0,0,0,0,0,0
0.26396246453729993,0.4614814964886174,0.4352323722729713,0.2535395257194243,0.34080595047091056,0.5225130213008008,0,0,0,0,0,0
0.39698303562778714,0.43318823363834486,0.4081977073891624,0.44000098447592867,0.22018036192438584,0.1928373731709505,0,0,0,0,0,0
0.758422552675433,0.7909813093472924,0.7941463355042953,0.6913936762984192,0.7286030482365232,0.7595670824931159,4,4,4,4,4,0
0.4530647279849672,0.34627238491652135,0.4290540819994776,0.2800709377727715,0.4001050956460697,0.363980745624592,0,0,0,0,0,0
0.6542703187372119,0.7667050311239826,0.6150798256639864,0.6908107368115081,0.521429714469654,0.7506026966214743,4,4,4,4,4,0
0.8003103045046808,0.5516923232440776,0.4954387248667908,0.5216419812819331,0.632891329325101,0.6463278303623783,4,4,4,4,4,0
0.6200775878075737,0.6131314350636117,0.7326126557488408,0.6078792916608469,0.7101961788972005,0.5634242432056515,4,4,4,4,4,0
0.6448039008255092,0.5481936916121567,0.5869797239006117,0.7165372549071456,0.7038209870621446,0.7111358446884615,4,4,4,4,4,0
0.4109380348752593,0.2579664468759819,0.3981773660128899,0.30282582005638964,0.3979334157582676,0.532603576932051,0,0,0,0,0,0
0.30407907713252846,0.3757341727864363,0.32848118021910644,0.36451545555581405,0.3982730484432328,0.3522327877068669,0,0,0,0,0,0
0.6968056884411271,0.7515244644724135,0.5646054193783538,0.7338352991432717,0.6249569411802509,0.6867394939119279,4,4,4,4,4,0
0.3144879934250476,0.31799646163559747,0.39216143339144194,0.3535529982147213,0.298440693476969,0.2728643860823707,0,0,0,0,0,0
0.40763169232883667,0.3646722046583651,0.38323309064569105,0.29172149455043583,0.34450921211387503,0.3894553317867284,0,0,0,0,0,0
0.8061531231341011,0.6800567548699512,0.669852143895612,0.697202904565808,0.7248413558945804,0.6292558987960339,4,4,4,4,4,0
0.3482218786552415,0.3692664019038222,0.3296189953870993,0.2796428568492448,0.48573674053940874,0.3099131068450782,0,0,0,0,0,0
0.4005161445037655,0.5202700987299573,0.2747601457412051,0.3700597127441478,0.2886964464591709,0.32631418345540586,0,0,0,0,0,0
0.3816076020180629,0.3456247118829029,0.38672565997283265,0.30382265346583864,0.45604718236251984,0.43742198685225947,0,0,0,0,0,0
0.5185702132510834,0.7584523929292318,0.7094706588254153,0.48995251113944727,0.5289438529601723,0.660631649064276,4,4,4,4,4,0
0.33779827446195515,0.24944778480414892,0.26252065564777466,0.26170963477660886,0.3333332665179989,0.26119423171211886,0,0,0,0,0,0
0.34065757041959666,0.376161020667815,0.3671181940877366,0.2948536051043531,0.21016381833662012,0.30593084789587555,0,0,0,0,0,0
0.41872984421171133,0.3722914390871374,0.1631039910952458,0.4239619166960835,0.44550832537226737,0.40746682310725396,0,0,0,0,0,0
0.2520480908312811,0.3133563665510583,0.34898820437224604,0.1976675681776936,0.32393552765434636,0.264562230042864,0,0,0,0,0,0
0.32918055086737985,0.41556498786172363,0.2996219717488162,0.3323073607081661,0.3097853861440066,0.19033674152613694,0,0,0,0,0,0
0.28434521277908004,0.34369516694884744,0.42902293024605903,0.3650906557270069,0.37301815750082135,0.5390667660384567,0,0,0,0,0,0
0.3382975608828123,0.4713738019845207,0.32387668856400137,0.3389667025957057,0.4252477577867263,0.3800003245755973,0,0,0,0,0,0
0.3989726399057909,0.24708936760705946,0.2612182084927883,0.31924123502017787,0.24321915180712916,0.34782569646319195,0,0,0,0,0,0
0.25683249656658336,0.42650443231145213,0.3060051385895781,0.47598621235197913,0.404631902288573,0.22603137538726803,0,0,0,0,0,0
0.4347791021803215,0.3313708008888732,0.3387160725180981,0.3654999285666922,0.4309844884648042,0.24470136075473786,0,0,0,0,0,0
0.419809973767841,0.2312240304500885,0.266734690021713,0.2831455373672278,0.3176916502812117,0.13035516969385139,0,0,0,0,0,0
0.7017021139225142,0.7148378526284012,0.7306267433517956,0.5950202019838142,0.6293580368875936,0.5735886888682091,4,4,4,4,4,0
0.44849583916386054,0.39815883788876494,0.3655212315038702,0.3649446288096215,0.38114673626926604,0.18126087189591408,0,0,0,0,0,0
0.5888213405978022,0.698095949093306,0.7849695476896125,0.7334410136642362,0.7006802991624945,0.6965330895143732,4,4,4,4,4,0
0.5351865009121765,0.6300766729466907,0.5296677882373241,0.7422960937583439,0.6378636960377084,0.7189020260697402,4,4,4,4,4,0
0.18466253323356846,0.3702700221980661,0.4905023501822018,0.35822228601375916,0.4044815134760873,0.29803240186029695,0,0,0,0,0,0
0.7160331733383721,0.5581443985480902,0.7681762504548104,0.6745960295392274,0.5157578793472581,0.5925179597017084,4,4,4,4,4,0
0.28519239907405497,0.26100054241957416,0.35988441392700643,0.46139654984200246,0.32771184435790635,0.3549106152008352,0,0,0,0,0,0
0.586426130398882,0.8096983253800217,0.4427603514945362,0.6454107713521375,0.6895937535154164,0.6503829936923193,4,4,4,4,4,0
0.5729761509901117,0.6494845755778389,0.5066789418210251,0.7440779898769692,0.6648595094763011,0.5961354072904826,4,4,4,4,4,0
0.24784073029338155,0.33309445418460076,0.42148361304147336,0.30416382586416363,0.20285565982109843,0.4337381487719925,0,0,0,0,0,0
0.355200718044162,0.30975464620219956,0.2615518056724649,0.41403014577279884,0.34993591728312734,0.21224534187658148,0,0,0,0,0,0
0.5255368996374419,0.3760368822075726,0.3710304853287789,0.29506979028468694,0.26050184623692135,0.3288935164600653,0,0,0,0,0,0
0.6475856096285482,0.681223339293295,0.7546814828067263,0.45995257328604994,0.7249181358672487,0.648950542437845,4,4,4,4,4,0
0.2622637322638219,0.34477807874555355,0.31497056981915905,0.20459385522196927,0.367982874732951,0.5199392220715395,0,0,0,0,0,0
0.09108399264927958,0.3804323276903909,0.4140988553239542,0.2620098501586173,0.36276484768284956,0.38654193057669695,0,0,0,0,0,0
0.38115068551739256,0.38164551509631206,0.41525150054021437,0.41881706576358546,0.22856364802201334,0.3879163373611128,0,0,0,0,0,0
0.6399030892594311,0.6437643231333096,0.6792852745880001,0.5849375052716919,0.5610381843463133,0.6525792483094087,4,4,4,4,4,0
0.6109915893464773,0.6994025261810822,0.6739433877836142,0.48321494432805334,0.575299181314008,0.6817081780056362,4,4,4,4,4,0
0.5936492984808002,0.635234828330198,0.6666169171080517,0.6268872814695184,0.6657171218557746,0.6421026614065637,4,4,4,4,4,0
0.6793658149517864,0.7079474248663079,0.7354176599438375,0.6511827305371072,0.7395193537564356,0.5522397177197989,4,4,4,4,4,0
0.38356515035869243,0.34756107145855464,0.2475442311175291,0.38722907396014994,0.34588125498171657,0.43437541363716314,0,0,0,0,0,0
0.7203002997484416,0.4849674778576099,0.6611623035271773,0.5882172903280121,0.5599184173262647,0.6298286979688463,4,4,4,4,4,0
0.5262504078653819,0.7604725141950764,0.6733936579355495,0.603496156588379,0.7294002540376223,0.8100706682059056,4,4,4,4,4,0
0.2033914853086812,0.2635452852915581,0.1957161412257533,0.2716543034287602,0.3801797273100015,0.3402387925226686,0,0,0,0,0,0
0.3044882612571636,0.45709349759447043,0.38919198853651793,0.19901016124969922,0.3265734038039768,0.24846759051962142,0,0,0,0,0,0
0.33346925017013734,0.4355246357684246,0.26578304170967393,0.22455347264094855,0.41138381144940955,0.48519747614204745,0,0,0,0,0,0
0.5489339506493437,0.6248432789843256,0.6860986678528757,0.665403743205229,0.5829406708946775,0.6735573475810224,4,4,4,4,4,0
0.5335688275904964,0.6070936167989933,0.5841851922518619,0.6360222811181614,0.7121585546625187,0.71940457782222,4,4,4,4,4,0
0.31553371240005573,0.33130802704826273,0.25180116144981873,0.3608100577385123,0.40621537365218385,0.4194868723094154,0,0,0,0,0,0
0.6592280922027269,0.5840737562580175,0.6336735537108961,0.5579427493595814,0.6004128902242758,0.5080106544618859,4,4,4,4,4,0
0.7011987270008314,0.6972192456161481,0.7067381011846076,0.6587946533069142,0.828491915287976,0.5740525475658107,4,4,4,4,4,0
0.7658466709334472,0.708053059325115,0.7990832938617067,0.7184176877760465,0.6617600154951694,0.7400740308908986,4,4,4,4,4,0
0.6307701469786167,0.5324968261640244,0.7000348412699604,0.6558847884239665,0.6716246593200594,0.6514748622657611,4,4,4,4,4,0
0.5329802782213835,0.6186523120058968,0.6133915108242685,0.6129035888634855,0.656971578301563,0.6745677227026442,4,4,4,4,4,0
0.2785232130771974,0.292475475299268,0.4019338055607481,0.28385474512837844,0.3988671809515787,0.5142669763659751,0,0,0,0,0,0
0.38768480404559913,0.3361987736632258,0.3818408016251773,0.308938009769893,0.4229061094121295,0.2651167431649799,0,0,0,0,0,0
0.30509685907494827,0.19249280263911372,0.2674995976872521,0.2877378569953736,0.4051666786098873,0.42693554489857577,0,0,0,0,0,0
0.4496766716656434,0.41023860653960675,0.44657300819323875,0.3540217712400316,0.3567433170217523,0.3826571857161907,0,0,0,0,0,0
0.37634479747903765,0.3728465474679382,0.3961225919937217,0.3544599818307605,0.2701103432168707,0.24638748712837547,0,0,0,0,0,0
0.527366882096612,0.6053831309326888,0.5459247592603909,0.6581280776992862,0.5444466197000479,0.5995924793430274,4,4,4,4,4,0
0.41305451689999195,0.4279320203246684,0.31475667855053385,0.35211714830670787,0.40584734800406225,0.30859998765480773,0,0,0,0,0,0
0.7858344417666966,0.6309955694363611,0.6988251330426222,0.649474798050782,0.6102821338581209,0.5874560286493906,4,4,4,4,4,0
0.7075309231468825,0.7139489401592782,0.7669149962323967,0.6697566724876052,0.5715684746387096,0.6328388833120321,4,4,4,4,4,0
0.7159346432441296,0.6685253864303652,0.8949984080210288,0.5897151420374469,0.7654487460348316,0.685591232729208,4,4,4,4,4,0
