attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,out
0.49604865083596467,0.5137836125791136,0.5112869781097149,0.5160288582727862,0.49752335835748157,0.512937859667171,4,4,4,4,4,4,4,4,4,4,4,2,0
0.4874992746043166,0.5113934047921208,0.5265323221477629,0.4976359172537747,0.5051063060185796,0.4973937567580127,4,4,4,4,4,4,4,4,4,3,0,1,0
0.5524180506967244,0.4107295829398129,0.5727530591355587,0.7674107290451238,0.48464413794071465,0.47168450570819664,0,0,0,0,0,0,0,0,0,2,2,2,0
0.3570048119964142,0.3555132429318186,0.6425661780074373,0.4282182873072946,0.4653379261369259,0.4638786532044837,0,0,0,0,0,0,0,0,0,2,3,4,0
0.5042058842349161,0.5000280819580308,0.5056993961250703,0.5005525177989413,0.49921206550088093,0.4824555776621522,4,4,4,4,4,4,4,4,4,0,2,4,0
0.5024911303751349,0.4823128699337372,0.5057310835347677,0.5019682797026407,0.505000703616472,0.500268789723122,4,4,4,4,4,4,4,4,4,1,4,2,0
0.4901492356734374,0.4934644024123038,0.5100748743585597,0.516924252598083,0.5140804446276125,0.4933371623750802,4,4,4,4,4,4,4,4,4,2,0,2,0
0.49686866939195656,0.4988917029713319,0.5087453591437244,0.5212625622649972,0.48257212565329,0.49401799487846004,4,4,4,4,4,4,4,4,4,2,3,1,0
0.502651999717033,0.49691202352533526,0.500465188669148,0.47375481656885915,0.5019334997712734,0.5000991516639448,4,4,4,4,4,4,4,4,4,1,4,0,0
0.49707813775486415,0.4966995274209341,0.5074025277911793,0.4986409393803672,0.496225921564681,0.4969486395622662,4,4,4,4,4,4,4,4,4,3,3,2,0
0.7742932817200905,0.4196289477298131,0.4118144403054781,0.5376223941882416,0.40179364041666926,0.33254543829261163,0,0,0,0,0,0,0,0,0,1,2,2,0
0.5019496403337326,0.5059673336271727,0.4895358241619922,0.5150987635245343,0.5035117711135038,0.49425618611832617,4,4,4,4,4,4,4,4,4,4,2,1,0
0.317682552331846,0.6783674216647028,0.28137514062721336,0.5203248640924608,0.3134103657491187,0.36071588228635576,0,0,0,0,0,0,0,0,0,0,2,1,0
0.33222131287723633,0.6276222115705259,0.5310665864692496,0.5713486974379254,0.2738327120580889,0.47444555223321483,0,0,0,0,0,0,0,0,0,1,1,1,0
0.4426219050033601,0.9233209018658313,0.24357607869594583,0.703130905787996,0.7169825636291164,0.3950810496599931,0,0,0,0,0,0,0,0,0,2,3,2,0
0.4867431305677324,0.49403629109164127,0.5049526360176101,0.4872828195579687,0.49427861595063377,0.4958890596005739,4,4,4,4,4,4,4,4,4,2,1,0,0
0.4147249803452507,0.6299755062988486,0.31726095491899375,0.7417244156355697,0.42506936673834383,0.2778409874708303,0,0,0,0,0,0,0,0,0,3,1,3,0
0.482636020677137,0.5033598149393442,0.5139709978968464,0.5027847894616303,0.5155577631764011,0.4977878219425065,4,4,4,4,4,4,4,4,4,2,2,0,0
0.6767800982657577,0.3334107096584562,0.4861517994637817,0.573911805464101,0.2664154084859228,0.3071764257188847,0,0,0,0,0,0,0,0,0,4,0,1,0
0.5015522699294128,0.5088366196446543,0.4969026346871139,0.5051647971467272,0.5099178282896087,0.4959505213647503,4,4,4,4,4,4,4,4,4,1,4,4,0
0.5080402512432616,0.4997668714921008,0.49599709178824397,0.48666243145168153,0.48949431032872953,0.5015548995195167,4,4,4,4,4,4,4,4,4,0,2,1,0
0.519344587037378,0.5126817677841713,0.5095096855020703,0.5005088224146045,0.49729355439601486,0.47269362565616396,4,2,2,4,4,3,3,0,4,2,1,2,1
0.47804045451940713,0.5041433836869621,0.4947436909547656,0.46967408068728306,0.487781552746147,0.48355318095211264,0,1,1,2,4,0,1,1,3,2,3,1,1
0.4902256134337898,0.4972445450874999,0.5053861274412011,0.5060812475890127,0.4941407411399093,0.5077303220969235,4,4,4,4,4,4,4,4,4,1,4,4,0
0.5482662547919219,0.4186821233370439,0.08181445062991916,0.42482007822507256,0.25147212448276834,0.31549103182089533,0,0,0,0,0,0,0,0,0,3,0,2,0
0.7807268999448648,0.4379374755391026,0.33936779896820735,0.4217771338367247,0.23107300716828594,0.984479742740662,3,1,2,3,1,1,3,1,1,1,1,3,1
0.5017408548730213,0.49772344860330425,0.5045465336868724,0.4961428304228791,0.4848842668716061,0.47568269646524075,4,4,4,4,4,4,4,4,4,0,0,4,0
0.5032787770946343,0.5287247701538736,0.5150646551021333,0.5011092678025175,0.48617640481486074,0.5027224854230821,4,4,4,4,4,4,4,4,4,1,1,2,0
0.42116168965765177,0.3066943031691266,0.5880947695833547,0.819453229669719,0.7739566900134969,0.3859286539326605,0,0,0,0,0,0,0,0,0,3,0,0,0
0.39581377000143814,0.6008305328037293,0.6562689035878612,0.5442158995163157,0.09726906917166361,0.4738571434629438,0,0,0,0,0,0,0,0,0,0,4,2,0
0.46954193031536534,0.5547986124945915,0.5936151067873975,0.6209644354887828,0.39835207434224273,0.33929771481513515,0,0,0,0,0,0,0,0,0,0,2,4,0
0.4827365444365317,0.6164860786705899,0.31773075297899767,0.8692732303001285,0.3653426822149838,0.6423550116787828,0,0,0,0,0,0,0,0,0,1,2,3,0
0.591256397900768,0.3635899906821497,0.6510799299014922,0.6000416490942475,0.2683109890974663,0.4847097296749001,0,0,0,0,0,0,0,0,0,1,4,0,0
0.47044451534131115,0.909766867107215,0.4512848081248139,0.4197289872563374,0.35223307984899777,0.7841923891105127,0,0,0,0,0,0,0,0,0,0,2,3,0
0.48430913338160625,0.5020305239985008,0.493636178585256,0.5072338159860151,0.5017656264483329,0.5043056374065157,4,4,4,4,4,4,4,4,4,0,3,1,0
0.47216327951729065,0.5631997105969757,0.7002859839109248,0.7663893408763556,0.3862740243769215,0.36136822433940174,0,0,0,0,0,0,0,0,0,3,2,0,0
0.4966448309963299,0.5111354032728166,0.506373307656606,0.4981270521870604,0.48847602585864314,0.5088206589041977,4,4,4,4,4,4,4,4,4,3,4,2,0
0.49641940026842774,0.5034756428993399,0.5100003498612974,0.49764032573913314,0.5102663228896572,0.48647568448241396,4,4,4,4,4,4,4,4,4,1,0,0,0
0.48521192139923314,0.48164157831222454,0.5412560670312203,0.5616842946809248,0.2057236226642557,0.6211744705589592,0,0,0,0,0,0,0,0,0,0,3,1,0
0.7884961232264506,0.4200996715062374,0.3888318276288353,0.39570836924203623,0.6405456532610325,0.48543173237138476,0,0,0,0,0,0,0,0,0,3,3,1,0
0.5062304505266336,0.14725067628089633,0.4308537232696753,0.3579988678149929,0.4789008125398217,0.680926796588345,0,0,0,0,0,0,0,0,0,3,3,4,0
0.5167239384683567,0.601034134000339,0.5538739410274977,0.6135983319890406,0.6376078900672447,0.5229771283181581,0,0,0,0,0,0,0,0,0,0,3,0,0
0.6654656193314267,0.4502046760176931,0.7618804479495942,0.6011602406043337,0.5256231009455284,0.5693193003235764,0,0,0,0,0,0,0,0,0,1,4,4,0
0.49478591887471024,0.5060839737835751,0.4957548529100404,0.4956509954122341,0.4871780589097426,0.514177219077317,4,4,4,4,4,4,4,4,4,2,3,3,0
0.49331219461585846,0.508342188834153,0.5053687710410494,0.49994448597502167,0.49122469993211215,0.4874199519575213,4,4,4,4,4,4,4,4,4,0,4,4,0
0.4808208087339715,0.4346150976751734,0.68382158967006,0.2882130062755341,0.5588179441611439,0.5945779471139474,0,0,0,0,0,0,0,0,0,1,3,1,0
0.45807848615777486,0.25465449147771557,0.5810642292825674,0.7456905921077981,0.6576214712869788,0.4097230282055342,0,0,0,0,0,0,0,0,0,2,1,0,0
0.5418340120905182,0.2440638995625442,0.12737930150166898,0.6698434328285457,0.10136276210867001,0.5851662444857139,0,1,1,0,4,1,2,1,3,0,2,1,1
0.3660717873248911,0.47479870470655483,0.33040484318552593,0.41999765261247685,0.12190884490586734,0.8064751937760892,0,0,0,0,0,0,0,0,0,0,2,1,0
0.40770011260752564,0.4153859064891563,0.7012496968631333,0.4507573025744526,0.3004883624605148,0.6980489421362157,0,0,0,0,0,0,0,0,0,4,3,3,0
0.5074331495622143,0.4902703243029223,0.47358361773964613,0.4955916970035842,0.5058161840013659,0.49395874725188504,4,4,4,4,4,4,4,4,4,2,3,0,0
0.507272509563063,0.5097925956232127,0.5032049582819275,0.5146614199142596,0.5167296122822552,0.5194699198646302,4,4,4,4,4,4,4,4,4,3,3,4,0
0.577872017051711,0.5163098418120473,0.18948339914875806,0.4381592308711489,0.8285455300118572,0.5822366941481601,0,0,0,0,0,0,0,0,0,3,2,2,0
0.6489447186804678,0.5594371168034667,0.2981308859776309,0.371400398992571,0.46177612015193026,0.40726848213541417,0,0,0,0,0,0,0,0,0,0,4,1,0
0.5750629010255183,0.5030043780523966,0.5707100987228637,0.4432244521274718,0.24952937814528986,0.30779587163020417,0,0,0,0,0,0,0,0,0,0,3,1,0
0.5050826942855949,0.5117940501025117,0.5121231435370862,0.4898497063934994,0.49172350186630587,0.5024489285752699,4,4,4,4,4,4,4,4,4,0,4,4,0
0.4944571154359998,0.4878227715935097,0.4855355396141702,0.5011694247041446,0.5120987647008453,0.48658851444907003,4,4,4,4,4,4,4,4,4,4,1,1,0
0.5654284780553016,0.39638718352427443,0.5475305315138261,0.346299664554396,0.3783896412209697,0.489695587997938,0,0,0,0,0,0,0,0,0,2,0,2,0
0.3483404862740329,0.3886066813708496,0.5013974658193429,0.6190071507070847,0.31668056483446616,0.4859996044471803,0,0,0,0,0,0,0,0,0,2,0,3,0
0.6169808899056832,0.44640336261484026,0.6529285561510396,0.13347009400768595,0.7304902302416382,0.42827725743812806,0,0,0,0,0,0,0,0,0,3,0,4,0
0.4953751678617348,0.5048994880822697,0.5039966982976767,0.4963067915567575,0.49818143873929627,0.5131529290366103,4,4,4,4,4,4,4,4,4,2,0,2,0
0.4943257176662341,0.49837272254504267,0.5188221994516443,0.5123363620957125,0.4989251468108948,0.5016046462162154,4,4,4,4,4,4,4,4,4,3,0,0,0
0.4878609044543061,0.5094577058382154,0.5012456669502157,0.4986432534286989,0.4994972702902552,0.506590627613811,4,4,4,4,4,4,4,4,4,4,0,4,0
0.39022478934979904,0.21212614453035356,0.7142784552691698,0.5507703382269741,0.2958897070046501,0.6320199455877296,0,0,0,0,0,0,0,0,0,0,3,3,0
0.5759065368186199,0.402943765331721,0.6530109571573237,0.45013299909389587,0.35853384972771474,0.5781633441533277,0,0,0,0,0,0,0,0,0,3,3,0,0
0.5366335392900226,0.5051858615524234,0.37320469422102204,0.6457931008512947,0.8135691624832018,0.3409202728911631,0,0,0,0,0,0,0,0,0,1,2,4,0
0.5888489161124757,0.25155350689314954,0.8391876038061563,0.15959810902629695,0.35539526021320866,0.37390612234673454,0,0,0,0,0,0,0,0,0,3,4,2,0
0.49749823916873814,0.515531370664539,0.47902800199719126,0.4788915684383371,0.4991550501239064,0.4970548579921125,4,4,4,4,4,4,4,4,4,3,1,0,0
0.6271814727167857,0.47974626178850144,0.586519114764344,0.5119055405167431,0.5988461098480482,0.6281507312247486,0,0,0,0,0,0,0,0,0,2,4,4,0
0.49773338356939495,0.4908665837822278,0.5090123113519772,0.494960367085655,0.485348643504528,0.5121534193416981,4,4,4,4,4,4,4,4,4,0,3,0,0
0.4975138382557911,0.4903517192660518,0.4806895538353717,0.524564408573137,0.5036690378657461,0.5067505694738412,4,4,4,4,4,4,4,4,4,1,0,2,0
0.6189688375687101,0.8060674630066824,0.4536723869736167,0.3576477897806145,0.6856783309563174,0.2334705021901659,0,0,0,0,0,0,0,0,0,2,2,0,0
0.6243041202387903,0.398037028693098,0.6509252528418179,0.3225487923305526,0.3920607747269325,0.6653834420495887,0,0,0,0,0,0,0,0,0,1,3,3,0
0.6048813002108856,0.8562161903479585,0.3193937071723144,0.3936533162003768,0.7118967268452289,0.49022041064019317,0,0,0,0,0,0,0,0,0,2,4,3,0
0.5028794519404522,0.501277967338697,0.5100274349111165,0.48537093782061447,0.5025670470620743,0.5060855566209952,4,4,4,4,4,4,4,4,4,2,1,4,0
0.6478805762430545,0.44770688508760276,0.7106687305446548,0.35357860246779077,0.5211641403099841,0.5373626085830674,0,0,0,0,0,0,0,0,0,2,4,1,0
0.4875130132985935,0.5115312642794877,0.49952879743885664,0.4950308594876976,0.505284558274995,0.47555317530712815,4,4,4,4,4,4,4,4,4,1,3,2,0
0.5032343571639066,0.5011561439468998,0.4893021030557232,0.499780261191422,0.4924894926918072,0.5112576850206456,4,4,4,4,4,4,4,4,4,1,0,0,0
0.33161120257998955,0.6218820838554484,0.4260179446430674,0.2016662320601494,0.410691717442232,0.399113910301954,0,0,0,0,0,0,0,0,0,2,4,3,0
0.4929262741337427,0.4925964532821911,0.4884138221522057,0.507749881405833,0.5004656269758428,0.49562890419331485,4,4,4,4,4,4,4,4,4,1,0,2,0
0.5108775641049754,0.4917194357442521,0.4920333165102174,0.5077607142028602,0.5138809181386081,0.49146105616997726,4,4,4,4,4,4,4,4,4,2,3,3,0
0.5054921986034319,0.5044489394854884,0.49200584019867405,0.5159917557118521,0.4915767394313333,0.4807794868319802,4,4,4,4,4,4,4,4,4,1,2,1,0
0.5703689310936433,0.6612578907390455,0.356272609958018,0.1238296539203545,0.5551758134538497,0.32534899658487004,0,0,0,0,0,0,0,0,0,4,1,2,0
0.547589252392881,0.5407625492992849,0.5031620241239899,0.47845505709352126,0.8500115311115277,-0.01124063271600817,4,0,2,4,0,2,2,1,0,2,0,0,1
0.583159225315224,0.6518349750200712,0.470973261536996,0.7921211170670759,0.6355682485104681,0.40659236783155384,0,0,0,0,0,0,0,0,0,3,3,3,0
0.4136126953530833,0.4249583246664636,0.3234728968934343,0.3185189610012702,0.3791705103368702,0.5457363799624243,0,0,0,0,0,0,0,0,0,0,1,1,0
0.6474761094162922,0.8824509140061689,0.39846020982072766,0.7066778468260488,0.27926698082139423,0.3907393857809685,0,0,0,0,0,0,0,0,0,2,4,1,0
0.49104377361118645,0.49904619045043297,0.5093089604751174,0.509823349435423,0.4971380111761284,0.4940209090161765,4,4,4,4,4,4,4,4,4,0,3,2,0
0.5114306818160852,0.49845027628492544,0.49737009352494066,0.4815889017515093,0.5197041054206598,0.5033274756917645,4,4,4,4,4,4,4,4,4,1,1,0,0
0.5933299933901687,0.558316951579075,0.6879753970383227,0.40142158491815805,0.5288044066275088,0.9183100298335138,0,0,0,0,0,0,0,0,0,1,0,2,0
0.3889894630286148,0.8290804042134284,0.6619056854154233,0.5265643298328223,0.5931718704185799,0.7222684182168655,0,0,0,0,0,0,0,0,0,2,0,3,0
0.49738310953746684,0.507506428459321,0.4886457634755434,0.5104731162291726,0.5058526223959626,0.5020874120358713,4,4,4,4,4,4,4,4,4,3,2,0,0
0.5110805811420479,0.5956464547809293,0.6387866788966019,0.5075288933241623,0.28861030195976023,0.3108762080887123,0,0,0,0,0,0,0,0,0,2,2,0,0
0.5133651942447395,0.49425983292301107,0.4753727456149789,0.492716750273673,0.49001577748970226,0.5144005985389342,4,4,4,4,4,4,4,4,4,2,2,2,0
0.5013298262888563,0.49554373543273955,0.5062015403671656,0.501896244778152,0.4908860567485134,0.4924338381650772,4,4,4,4,4,4,4,4,4,0,1,2,0
0.4369168434004895,0.22881836072715045,0.40599143812013144,0.12879183828148905,0.4283188839178955,0.5889785856805226,0,0,0,0,0,0,0,0,0,1,0,3,0
0.5067083421871973,0.7162322645077757,0.4317193889532924,0.6433544723874277,0.2408685315931154,0.5818038500286637,0,0,0,0,0,0,0,0,0,1,3,4,0
0.15101224346756936,0.6717155512722551,0.6971198437986494,0.508483987981638,0.5677005240561579,0.40633083010372983,0,0,0,0,0,0,0,0,0,3,2,1,0
0.5099171065522983,0.48593363280620416,0.5002869289318504,0.48132646411914104,0.49642661776398744,0.4966299959160698,4,4,4,4,4,4,4,4,4,3,3,0,0
0.5031764860314917,0.5002655100483883,0.49282946672981903,0.4997805619027397,0.5152160481753703,0.48473444722629505,4,4,4,4,4,4,4,4,4,4,4,1,0
0.5026480817736673,0.5170222782214933,0.49343384672241797,0.5049727304911443,0.49618728581230764,0.5089528438722931,4,4,4,4,4,4,4,4,4,3,3,0,0
0.4951719619239941,0.5109715099257829,0.4968134029033429,0.49425089435804703,0.49722742077136034,0.4989745807239683,4,4,4,4,4,4,4,4,4,0,2,4,0
0.5118104823312843,0.506308098717498,0.47187658021476125,0.48643435163364335,0.5027697421563508,0.5023924415639419,4,4,4,4,4,4,4,4,4,0,3,0,0
0.5001875730380267,0.49383821103666853,0.5105823172380985,0.5054044082019394,0.47028820707187935,0.49339144395114454,4,4,4,4,4,4,4,4,4,2,3,2,0
0.49414257839181785,0.5217479463764801,0.5018408363096666,0.5026149014993725,0.48937845849005207,0.5051527745366117,4,4,4,4,4,4,4,4,4,0,2,0,0
0.4959536827682794,0.49740298938589994,0.4979205297802291,0.5101386080610887,0.49547562780741233,0.515944575462008,4,4,4,4,4,4,4,4,4,4,0,1,0
0.49858144264594223,0.4896956230498741,0.4866761963451451,0.4913229441387204,0.4982553275372065,0.49641904649117313,4,4,4,4,4,4,4,4,4,2,1,3,0
0.5073412429184101,0.5111829177958539,0.48613094251682654,0.49575742418935526,0.4973339751645929,0.5129961672026896,4,4,4,4,4,4,4,4,4,2,3,1,0
0.4336679335640283,0.4539871778008221,0.37195614465552246,0.3554072114894097,0.6103401043275846,0.7221512109269874,0,0,0,0,0,0,0,0,0,4,2,4,0
0.5290730131630034,0.509122028022753,0.4985933085087183,0.49942115966540923,0.48079661628632897,0.49809027494690844,4,1,2,4,0,1,2,0,1,0,3,3,1
0.5015267553503449,0.488002772643637,0.5098499498511223,0.5033448949799566,0.5011701135552039,0.515195171333793,4,4,4,4,4,4,4,4,4,4,0,2,0
0.37289646744658733,0.5294117033552505,0.5802760738559345,0.5186345972462119,0.642781214807666,0.7068718060245351,0,0,0,0,0,0,0,0,0,1,0,0,0
0.41669062499587134,0.4020304478662505,0.6311986576358062,0.347988525851735,0.4660113051405952,0.4692391343997693,0,0,0,0,0,0,0,0,0,3,2,0,0
0.4875467794280688,0.4801365835690814,0.5029849953099823,0.4810031480782543,0.5131299121421055,0.5145437792472292,4,1,3,0,1,3,1,4,2,2,0,0,1
0.516947535397396,0.5031245043306238,0.5103624947506686,0.4957468154705886,0.5003820082272209,0.48283431321019754,4,4,4,4,4,4,4,4,4,1,0,1,0
0.4891522792180693,0.4743594375019604,0.49554868308730227,0.49667827428551753,0.5122957547633131,0.4899362480208932,4,4,4,4,4,4,4,4,4,4,3,0,0
0.48935775171701823,0.4915778864803299,0.4876915641022979,0.5021100886724613,0.4915174313608915,0.4941586501660611,4,4,4,4,4,4,4,4,4,0,3,2,0
0.39965829932503716,0.3430308060925059,0.48047052893566666,0.5358252025749983,0.6125664490316346,0.5646442205037585,0,0,0,0,0,0,0,0,0,1,4,1,0
0.7778779509318553,0.4409840235233,0.6396732366103749,0.3924765583745374,0.5566508553540689,0.4808618504301101,0,0,0,0,0,0,0,0,0,1,0,3,0
0.4751546117831644,0.2928561918542195,0.26655707240004795,0.6379060350397818,0.674488767870594,1.0429664060001662,2,3,0,0,0,3,1,2,3,0,4,2,1
0.5009148356874884,0.4905510638834321,0.48998412688786297,0.4956581236796382,0.5276348414831822,0.49959811459543785,4,4,4,4,4,4,4,4,4,1,0,3,0
0.5099748265538137,0.40863725733681094,0.46965638554498756,0.31887805267644004,0.2933612647157793,0.3613797236811108,0,0,0,0,0,0,0,0,0,3,0,0,0
0.49045028643618765,0.5065478802150328,0.5119655337880067,0.48038655247658607,0.5040125294320953,0.5015898017475926,4,4,4,4,4,4,4,4,4,3,3,4,0
0.49650279314688794,0.49624198146560283,0.49649981533479065,0.5018053664903439,0.48594933823543524,0.4901992093627767,4,4,4,4,4,4,4,4,4,4,4,2,0
0.5057801050034466,0.49026858586215744,0.4915323678852838,0.5036209531364461,0.49138618406454393,0.49956923302527473,4,4,4,4,4,4,4,4,4,3,4,1,0
0.4038602119791678,0.2505490468042091,0.43805016601580715,0.6834596934483683,0.5841898255923266,0.6135542529437966,0,0,0,0,0,0,0,0,0,4,2,3,0
0.5931444690915801,0.33309294256306266,0.7110611642299941,0.27368238735190864,0.7390986190286676,0.615055445420308,0,0,0,0,0,0,0,0,0,4,4,4,0
0.7262971339807063,0.20920607126440843,0.40513413287081046,0.44173385687075734,0.2838080189800165,0.6824187872113029,0,0,0,0,0,0,0,0,0,4,3,2,0
0.5040239824649575,0.49176882342020156,0.5025788943718511,0.4829582075989849,0.4991731304743433,0.4901800659224998,4,4,4,4,4,4,4,4,4,1,2,2,0
0.5090333492316819,0.49223339827231793,0.506277650926392,0.5021850163362727,0.48523077852998303,0.49907378688913806,4,4,4,4,4,4,4,4,4,1,2,2,0
0.29687318285892084,0.6568896393056123,0.6062891737389972,0.7911111287072702,0.729507089801938,0.2767387174956366,0,0,0,0,0,0,0,0,0,2,2,4,0
0.5001108019426805,0.5129185262772745,0.5146115400520054,0.5206410563256523,0.4955168055040007,0.5059576310992338,4,4,4,4,4,4,4,4,4,0,1,4,0
0.335836395888486,0.694931732508657,0.19151804863905297,0.42119181586218946,0.5169248456571767,0.11094516753883471,0,0,0,0,0,0,0,0,0,4,4,0,0
0.49806208213022113,0.5077478790584337,0.5087202634652684,0.51032943090002,0.5010478117496042,0.5134162078652368,4,4,4,4,4,4,4,4,4,3,4,3,0
0.3500443993686335,0.3947686774935196,0.4445817860004814,0.493888592528954,0.4795063026251961,0.3558025194002755,0,0,0,0,0,0,0,0,0,4,2,3,0
0.4925397210070861,0.4911493882594135,0.49847197362225726,0.49952126825648,0.50005104693449,0.5099294692674625,4,4,4,4,4,4,4,4,4,2,0,0,0
0.5020479716273486,0.5151057827377824,0.49278189770399683,0.4881515056761107,0.49994758965310593,0.5217277582738964,4,4,4,4,4,4,4,4,4,4,1,4,0
0.5082855503499106,0.5083733814980881,0.5110218557674742,0.4926945608283712,0.5046402218828946,0.48780325898675403,4,4,4,4,4,4,4,4,4,4,2,4,0
0.493687353683871,0.5093929722278463,0.502759898744115,0.50231019192109,0.4941254866686964,0.49088839314389515,4,4,4,4,4,4,4,4,4,3,3,4,0
0.5062799511110655,0.4797509413697941,0.4717873401963791,0.4996698010937118,0.5093026800152607,0.49394661276152885,4,2,2,0,3,4,4,2,2,0,3,1,1
0.5054740049567271,0.49393908044296964,0.48385122652713525,0.5055035779195645,0.49462407687045057,0.49916548096490604,4,4,4,4,4,4,4,4,4,0,1,3,0
0.49230237479822686,0.5037828248583717,0.507211211160952,0.5068752054688288,0.5027759365033996,0.5061732299645848,4,4,4,4,4,4,4,4,4,2,1,3,0
0.5008997867010557,0.4875630166312915,0.49123468180452273,0.5096434248869128,0.5136524125129449,0.5155809242530999,4,4,4,4,4,4,4,4,4,2,2,3,0
0.2506461147945989,0.46062923701275627,0.37376906773805824,0.5734132866276512,0.7295107389413592,0.37723145225918087,0,0,0,0,0,0,0,0,0,2,4,0,0
0.47155900673205803,0.5025089138893357,0.49973355523121854,0.4864176621246832,0.4968072358894585,0.5036611886947411,4,4,4,4,4,4,4,4,4,3,2,2,0
0.7283219536439499,0.3540472807542533,0.3361128009389369,0.4396051119423917,0.6812115298264405,0.7915755590902476,0,0,0,0,0,0,0,0,0,1,0,1,0
0.508654144105776,0.32192987634600306,0.5747135338355309,0.8081506005134536,0.6059175166627855,0.5853434464732691,0,0,0,0,0,0,0,0,0,3,1,4,0
0.21510481473218557,0.7113063794823101,0.5811579867558767,0.5531408542771079,0.5578879094982886,0.477917469996478,0,0,0,0,0,0,0,0,0,2,3,4,0
0.5077604588112345,0.5054061109640002,0.4901956339245304,0.5085504790064787,0.4848036358525357,0.49911586672882075,4,4,4,4,4,4,4,4,4,1,0,4,0
0.6234397793695804,0.39118235288708014,0.5624747642611299,0.675890805855487,0.532658526664202,0.7703577802007846,0,0,0,0,0,0,0,0,0,1,3,3,0
0.20714889059185648,0.2856867898069214,0.4823753961497106,0.6635461433670005,0.5746038232451751,0.17826468073560137,0,0,0,0,0,0,0,0,0,4,3,4,0
0.7883796712122314,0.5799547112350875,0.48146784412867477,0.3228397019209913,0.32648834989450115,0.8653270618089163,0,0,0,0,0,0,0,0,0,0,0,2,0
0.2676274506609274,0.4946812826147636,0.5853094569480187,0.6064274593513502,0.6523279090771099,0.6489038721049162,0,0,0,0,0,0,0,0,0,0,2,0,0
0.5370364928805568,0.41002231807439354,0.7672016187652052,0.45078780168758176,0.5716616753382062,0.5017052626176964,0,0,0,0,0,0,0,0,0,4,3,2,0
0.40102217420301695,0.382393516856391,0.3728406487617226,0.6123558940705989,0.6075668038346069,0.720739017097938,0,0,0,0,0,0,0,0,0,1,3,4,0
0.5074315384202635,0.48987271500663293,0.5065849640143849,0.48622444635044454,0.5091211495661523,0.4918584205338955,4,4,4,4,4,4,4,4,4,1,0,2,0
0.31411368847389554,0.41342980084551634,0.4756850252101627,0.12291431820490695,0.6106664779650632,0.38585782665972485,0,0,0,0,0,0,0,0,0,0,2,4,0
0.5156135042294018,0.48167271358831953,0.515343823436636,0.5093801621108521,0.5122979705041097,0.49433150985570784,4,4,4,4,4,4,4,4,4,1,2,4,0
0.4946040794426646,0.5040353708859745,0.5040603922226268,0.5029141743298176,0.4957832379969069,0.5027671739052342,4,4,4,4,4,4,4,4,4,1,0,2,0
0.7635700090966663,0.7142263925679313,0.4219147002221952,0.12130945728910836,0.43347057579346426,0.5287902771301511,0,0,0,0,0,0,0,0,0,4,3,4,0
0.5055244433936216,0.5059705499621958,0.516002875796484,0.4901637114643244,0.5021503021356238,0.4968591490622999,4,4,4,4,4,4,4,4,4,0,0,4,0
0.6639773270744156,0.5916666455937318,0.3598527937948006,0.5948013864020583,0.6189895514899268,0.7675752367896822,0,0,0,0,0,0,0,0,0,0,4,0,0
0.48587811154830574,0.5063526673511087,0.5053436510153216,0.48822243288071826,0.492122614822442,0.5129078083609881,4,4,4,4,4,4,4,4,4,1,0,4,0
0.49882426047442124,0.4941279255206987,0.5114493637184361,0.49787068750250146,0.4848965765042393,0.4958059998362848,4,4,4,4,4,4,4,4,4,3,0,3,0
0.6071128405020995,0.6582047985079493,0.45476817247269774,0.48812894257499734,0.24787387823288126,0.6828064930663814,0,0,0,0,0,0,0,0,0,1,2,4,0
0.49170934062331273,0.5034305564537811,0.5022909904813552,0.5157199603409859,0.5050671365080025,0.4829457660644313,4,4,4,4,4,4,4,4,4,1,1,4,0
0.5124987964926165,0.5057490611053207,0.4999922757959571,0.5162216624856992,0.5048261444320747,0.491825186113206,4,4,4,4,4,4,4,4,4,3,0,0,0
0.2921455839443434,0.6482161258528825,0.8019320222693557,0.5301861930572244,0.6085433600304471,0.7046708480448608,0,0,0,0,0,0,0,0,0,1,2,1,0
0.49969994347617663,0.4960207971708146,0.5169855770543683,0.5068328096364748,0.5261825389799917,0.523170074221746,2,0,3,2,3,2,0,2,3,4,1,4,1
0.5210513855485586,0.49954347233875956,0.508387699247058,0.4909847402711772,0.4938424135185191,0.5150323953081104,4,4,4,4,4,4,4,4,4,4,1,2,0
0.5782099105719284,0.3577457164996339,0.5562742693507782,0.7475193366515351,0.5396959898439229,0.25798943120177403,0,0,0,0,0,0,0,0,0,0,0,3,0
0.4521414305053326,0.6434916520905152,0.44565228254414213,0.4012650066388393,0.5889102296951889,0.2779109707930958,0,0,0,0,0,0,0,0,0,3,1,1,0
0.4989981848076299,0.4958456215770521,0.5055062842671684,0.5007142966417945,0.49995411891609337,0.5249540971695681,4,4,4,4,4,4,4,4,4,2,4,1,0
0.49725161362810094,0.5014723021551256,0.5018138973289535,0.5026522029819864,0.48781620674381027,0.4848692588897504,4,4,4,4,4,4,4,4,4,4,1,1,0
0.5027149894546661,0.5043926689343052,0.4908058012315551,0.494938707554112,0.498646968842109,0.5039549810551565,4,4,4,4,4,4,4,4,4,0,1,3,0
